sample_id,source_dataset,source_version,source_path,source_image_id,parent_image_id,group_id,split,capture_mode,asset_domain,annotation_type,native_labels,canonical_labels,annotation_status,mapping_version,license_id,quality_flags,selection_reason,sha256,locator_type,image_locator,annotation_locator,parquet_row_index,output_image,output_annotation,annotation_sha256,materialized_width,materialized_height,materialized_image_format,materialized_readable
uav75_0032,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00558.jpg,DSC00558,UAV75:DSC00558,UAV75:DSC00558,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,dfc7a3967707cab547bac5ea847c2a139aa03d32432cea5e948cef18795e0722,file,datasets/UAV-candidates/UAV75/train_img/DSC00558.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00558.png,,data/feasibility_v0/images/uav75/uav75_0032.jpg,data/feasibility_v0/annotations/uav75/uav75_0032.png,a2d34f79f5fa73b30802dfc8d0bdfa2d9b17e5821df22408628794ded3ae520d,512,512,JPEG,True
uav75_0033,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00605.jpg,DSC00605,UAV75:DSC00605,UAV75:DSC00605,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,c2d4e8d780531c7d29460c989661c4a233a7a550ef737d1585c7542ff85cddc2,file,datasets/UAV-candidates/UAV75/train_img/DSC00605.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00605.png,,data/feasibility_v0/images/uav75/uav75_0033.jpg,data/feasibility_v0/annotations/uav75/uav75_0033.png,2724b5bc8081a7f4d3e98e2e81813625bfeaa6651b97846c9f235c768e375f24,512,512,JPEG,True
uav75_0034,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00570.jpg,DSC00570,UAV75:DSC00570,UAV75:DSC00570,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,2af0e3f1cc078009887508f4feacb129b2121e1924dc7986b3cdd4ce0b2ef2a9,file,datasets/UAV-candidates/UAV75/train_img/DSC00570.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00570.png,,data/feasibility_v0/images/uav75/uav75_0034.jpg,data/feasibility_v0/annotations/uav75/uav75_0034.png,ecd68abb60bfeec82084871a87faa7095309d39f6d0c4cf309a5ccc1e7fdc164,512,512,JPEG,True
uav75_0035,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00560d.jpg,DSC00560d,UAV75:DSC00560d,UAV75:DSC00560d,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,0ee1d930d4b79c273a12e78c251e014bfa7542a400266f2e9a3925d3fc327024,file,datasets/UAV-candidates/UAV75/train_img/DSC00560d.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00560d.png,,data/feasibility_v0/images/uav75/uav75_0035.jpg,data/feasibility_v0/annotations/uav75/uav75_0035.png,f33cf4609958b4cd28d65e826a560a46cfd3bd7ccd2865f2c28aa12ddcfbc876,512,512,JPEG,True
uav75_0036,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00575.jpg,DSC00575,UAV75:DSC00575,UAV75:DSC00575,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,c10b8b766cde71175748b5f79f1ef85a2440abb576a9c622bb17a79c6d6d1c26,file,datasets/UAV-candidates/UAV75/train_img/DSC00575.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00575.png,,data/feasibility_v0/images/uav75/uav75_0036.jpg,data/feasibility_v0/annotations/uav75/uav75_0036.png,75d287643a4505e9df258c7531c13d6c7e5ae197f914e9a31e6a7e8c6acbb273,512,512,JPEG,True
uav75_0037,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00571.jpg,DSC00571,UAV75:DSC00571,UAV75:DSC00571,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,8eafbaecf754c31c44aa509b07616f984a4c349693bc56d715b90c6cb28bcb7a,file,datasets/UAV-candidates/UAV75/train_img/DSC00571.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00571.png,,data/feasibility_v0/images/uav75/uav75_0037.jpg,data/feasibility_v0/annotations/uav75/uav75_0037.png,2f867c09f0c8b0dfb99e210f040674eaeb59d686905766acf16b31fe92981827,512,512,JPEG,True
uav75_0038,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00552b.jpg,DSC00552b,UAV75:DSC00552b,UAV75:DSC00552b,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,2176aba3b1754180575e081bac01dd8ec6e69d24dd4f4fdac8137a7a0238cc0a,file,datasets/UAV-candidates/UAV75/train_img/DSC00552b.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00552b.png,,data/feasibility_v0/images/uav75/uav75_0038.jpg,data/feasibility_v0/annotations/uav75/uav75_0038.png,4b01b7d39e3cfd315f1f829df59326069410a950f47bbb2d30576b0a3ea2b96a,512,512,JPEG,True
uav75_0039,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00560.jpg,DSC00560,UAV75:DSC00560,UAV75:DSC00560,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,5772f08fa45093ff42925b976fcec0131c8bc77823f0fc396a863b225a652c76,file,datasets/UAV-candidates/UAV75/train_img/DSC00560.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00560.png,,data/feasibility_v0/images/uav75/uav75_0039.jpg,data/feasibility_v0/annotations/uav75/uav75_0039.png,ebd2239a130812bf909cace5cfdc212569b4f2e3ef64192203913c477e744b01,512,512,JPEG,True
uav75_0040,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00848.jpg,DSC00848,UAV75:DSC00848,UAV75:DSC00848,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-draft,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,7824136149fb6787c3e6952257adb77cd978fe4cae69849ccda30535a300bf28,file,datasets/UAV-candidates/UAV75/train_img/DSC00848.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00848.png,,data/feasibility_v0/images/uav75/uav75_0040.jpg,data/feasibility_v0/annotations/uav75/uav75_0040.png,6d74f74fd98faa9ca3783c8204c931f37d2189d07e48bc6ea006a22a38b0faea,512,512,JPEG,True
dacl_0001,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0395.jpg,dacl10k_v2_train_0395,DACL10K:dacl10k_v2_train_0395,DACL10K:dacl10k_v2_train_0395,train,unknown,bridges (transfer stress source),multi-label polygons,Cavity|Crack|Hollowareas|Rockpocket|Rust|Spalling|WConccor|Weathering|Wetspot,crack|honeycombing_rock_pocket|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,CC BY-NC 4.0,,quota:Rockpocket,595ecf72ca04b38f99d1466fb6524760bfdcb723db10e4801823a385fd89813e,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0395.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0395.json,,data/feasibility_v0/images/dacl/dacl_0001.jpg,data/feasibility_v0/annotations/dacl/dacl_0001.json,39fc389e93a9fe4349477109d0fc5a92a73a915e0b23f822670d55d3523426cb,1200,900,JPEG,True
dacl_0002,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0061.jpg,dacl10k_v2_train_0061,DACL10K:dacl10k_v2_train_0061,DACL10K:dacl10k_v2_train_0061,train,unknown,bridges (transfer stress source),multi-label polygons,Graffiti|Restformwork|Rockpocket,honeycombing_rock_pocket,positive,BDI-TAX-001@0.1.0-draft,CC BY-NC 4.0,,quota:Rockpocket,2325d8b3aa38fe6c742c3dc21a7d70d270474e4c9d62f7743587afb2627c531f,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0061.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0061.json,,data/feasibility_v0/images/dacl/dacl_0002.jpg,data/feasibility_v0/annotations/dacl/dacl_0002.json,2ec7f9762e9606090e07b0f5877c71b2db06a8adb46c80cf6fd47558e3b8e419,1920,1440,JPEG,True
dacl_0003,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2583.jpg,dacl10k_v2_train_2583,DACL10K:dacl10k_v2_train_2583,DACL10K:dacl10k_v2_train_2583,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|Efflorescence|Rockpocket|Rust|Weathering,crack|efflorescence_leaching|honeycombing_rock_pocket|rust_staining,positive,BDI-TAX-001@0.1.0-draft,CC BY-NC 4.0,,quota:Rockpocket,6a626991b869f46a20e2ac5e78d311031c2cd960dac99650e4ef7cda7a25e06e,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2583.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_2583.json,,data/feasibility_v0/images/dacl/dacl_0003.jpg,data/feasibility_v0/annotations/dacl/dacl_0003.json,e29ec8bcdd62b76e4b078935bb6c478c82497f92bcafe90e0050db8cace4031f,3200,2400,JPEG,True
dacl_0004,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_6889.jpg,dacl10k_v2_train_6889,DACL10K:dacl10k_v2_train_6889,DACL10K:dacl10k_v2_train_6889,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|Restformwork|Rockpocket|Spalling|Wetspot,crack|honeycombing_rock_pocket|spalling,positive,BDI-TAX-001@0.1.0-draft,CC BY-NC 4.0,,quota:Rockpocket,5f923183146780511e88450330371a7dcc444cd56c263fbafcfaf1aa79d8d2b9,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_6889.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_6889.json,,data/feasibility_v0/images/dacl/dacl_0004.jpg,data/feasibility_v0/annotations/dacl/dacl_0004.json,f4b1568557723ac1819fe9759406dba1a2b39ebf9601e19a14a1849cb60e5be9,1024,685,JPEG,True
dacl_0005,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1036.jpg,dacl10k_v2_train_1036,DACL10K:dacl10k_v2_train_1036,DACL10K:dacl10k_v2_train_1036,train,unknown,bridges (transfer stress source),multi-label polygons,Bearing|Restformwork|Rockpocket|Rust|Spalling|Weathering,honeycombing_rock_pocket|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,CC BY-NC 4.0,,quota:Rockpocket,9b9503b72ccd688c1223f1d814c6e7f00598bcdba1ea7680e64cfc64f912ce7c,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1036.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_1036.json,,data/feasibility_v0/images/dacl/dacl_0005.jpg,data/feasibility_v0/annotations/dacl/dacl_0005.json,9986c1334e8799e0f102f4be6945173f9b0df53244b17c5729f458abd44647bf,1416,945,JPEG,True
dacl_0006,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_4048.jpg,dacl10k_v2_train_4048,DACL10K:dacl10k_v2_train_4048,DACL10K:dacl10k_v2_train_4048,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|PEquipment|Rockpocket,crack|honeycombing_rock_pocket,positive,BDI-TAX-001@0.1.0-draft,CC BY-NC 4.0,,quota:Rockpocket,6407703bf3f3199cbe3e391493e8012959d5393f1db51633f0a3cbb2c87dc16d,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_4048.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_4048.json,,data/feasibility_v0/images/dacl/dacl_0006.jpg,data/feasibility_v0/annotations/dacl/dacl_0006.json,2e78be850194005a99fbf3c9de57038fd43b1b957fe997e18cb4614d9ba4f8eb,1024,682,JPEG,True
dacl_0007,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0349.jpg,dacl10k_v2_train_0349,DACL10K:dacl10k_v2_train_0349,DACL10K:dacl10k_v2_train_0349,train,unknown,bridges (transfer stress source),multi-label polygons,ACrack|Cavity|Crack|Hollowareas|Rockpocket|Rust|Spalling,crack|honeycombing_rock_pocket|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,CC BY-NC 4.0,,quota:Rockpocket,5c3bd14d1848cbd6a907e3dc9f0dc86ae1c606e1becc9ce2c044d81f6e743409,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0349.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0349.json,,data/feasibility_v0/images/dacl/dacl_0007.jpg,data/feasibility_v0/annotations/dacl/dacl_0007.json,e190a14a4496efa02023130c4c4e04cea5d8c23b3745b64d291afdd3345e6775,1600,1199,JPEG,True
dacl_0008,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1759.jpg,dacl10k_v2_train_1759,DACL10K:dacl10k_v2_train_1759,DACL10K:dacl10k_v2_train_1759,train,unknown,bridges (transfer stress source),multi-label polygons,Cavity|Crack|Rockpocket|Rust|Spalling,crack|honeycombing_rock_pocket|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,CC BY-NC 4.0,,quota:Rockpocket,c9b007de2c04d20a7e92f6f3d5ca192f79b8d9aa380f5bac76bb21b298aa0240,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1759.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_1759.json,,data/feasibility_v0/images/dacl/dacl_0008.jpg,data/feasibility_v0/annotations/dacl/dacl_0008.json,c3df80f842ad9dc033533820b679386968f39242f5f24c3bfbcb7eaec48ed39b,1024,768,JPEG,True
dacl_0009,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_5704.jpg,dacl10k_v2_train_5704,DACL10K:dacl10k_v2_train_5704,DACL10K:dacl10k_v2_train_5704,train,unknown,bridges (transfer stress source),multi-label polygons,ExposedRebars|Rust|Spalling,exposed_rebar|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,CC BY-NC 4.0,,quota:ExposedRebars,8e22ed591f1011c3c91d8029665c13181570a39ad642fa948406077783b3f325,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_5704.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_5704.json,,data/feasibility_v0/images/dacl/dacl_0009.jpg,data/feasibility_v0/annotations/dacl/dacl_0009.json,48255618907697a8aa203d31ef66e7a43b333c971d0a2447ec7f403d4d49d67e,800,600,JPEG,True
dacl_0010,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0439.jpg,dacl10k_v2_train_0439,DACL10K:dacl10k_v2_train_0439,DACL10K:dacl10k_v2_train_0439,train,unknown,bridges (transfer stress source),multi-label polygons,Bearing|ExposedRebars|Rust|Spalling|Weathering,exposed_rebar|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,CC BY-NC 4.0,,quota:ExposedRebars,9a209f5d216022eb1f260843ff13deae3705493100752329cc0b01d9a20db791,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0439.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0439.json,,data/feasibility_v0/images/dacl/dacl_0010.jpg,data/feasibility_v0/annotations/dacl/dacl_0010.json,42324984dfbf1d3b5169597893f01626c381698cd613f793b4f1e42ad871980e,1024,768,JPEG,True
dacl_0011,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2746.jpg,dacl10k_v2_train_2746,DACL10K:dacl10k_v2_train_2746,DACL10K:dacl10k_v2_train_2746,train,unknown,bridges (transfer stress source),multi-label polygons,ExposedRebars|Graffiti|Rust|Spalling,exposed_rebar|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,CC BY-NC 4.0,,quota:ExposedRebars,6f364bfd730785dcc832205be81f38f6bff90ce8dadcb7ab5dee41ea387261f2,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2746.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_2746.json,,data/feasibility_v0/images/dacl/dacl_0011.jpg,data/feasibility_v0/annotations/dacl/dacl_0011.json,d2f43c1fd003c069863f7aefa161bc45c675c978eee0bc078341e4b41457be8d,4000,3000,JPEG,True
dacl_0012,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0591.jpg,dacl10k_v2_train_0591,DACL10K:dacl10k_v2_train_0591,DACL10K:dacl10k_v2_train_0591,train,unknown,bridges (transfer stress source),multi-label polygons,Efflorescence|ExposedRebars|Hollowareas|Rust,efflorescence_leaching|exposed_rebar|rust_staining,positive,BDI-TAX-001@0.1.0-draft,CC BY-NC 4.0,,quota:ExposedRebars,dc4d2a4947da2479f26981fc6088e42d83fd4e4f068aee0d3534eaf54a7b875c,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0591.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0591.json,,data/feasibility_v0/images/dacl/dacl_0012.jpg,data/feasibility_v0/annotations/dacl/dacl_0012.json,b18d481b543dcabe6d0ce75b3dcf01408b932982b3adc0f7a9e336c75cd55900,720,1280,JPEG,True
dacl_0013,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_5779.jpg,dacl10k_v2_train_5779,DACL10K:dacl10k_v2_train_5779,DACL10K:dacl10k_v2_train_5779,train,unknown,bridges (transfer stress source),multi-label polygons,ExposedRebars|Rust|Spalling,exposed_rebar|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,CC BY-NC 4.0,,quota:ExposedRebars,0d5c8eb9c57db2b28afac75f437fdc568046f3101f518ec6622d374a313abd3d,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_5779.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_5779.json,,data/feasibility_v0/images/dacl/dacl_0013.jpg,data/feasibility_v0/annotations/dacl/dacl_0013.json,1f7ef2bfe04a04697d9575f310f7415951627cbfbd5329fe9354a56cc0badd0b,3648,2736,JPEG,True
dacl_0014,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0312.jpg,dacl10k_v2_train_0312,DACL10K:dacl10k_v2_train_0312,DACL10K:dacl10k_v2_train_0312,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|ExposedRebars|Hollowareas|Restformwork|Rust|Spalling,crack|exposed_rebar|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,CC BY-NC 4.0,,quota:ExposedRebars,5d5724b8d3dfc86445e15d723bf26247e86d38de93b42948a4ad8bc63179cf88,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0312.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0312.json,,data/feasibility_v0/images/dacl/dacl_0014.jpg,data/feasibility_v0/annotations/dacl/dacl_0014.json,b3a61673f4df8eade83134742aa9b05d065ee94e5842d7fcccb1ae07171610e1,1224,1632,JPEG,True
dacl_0015,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_3848.jpg,dacl10k_v2_train_3848,DACL10K:dacl10k_v2_train_3848,DACL10K:dacl10k_v2_train_3848,train,unknown,bridges (transfer stress source),multi-label polygons,Bearing|ExposedRebars|Hollowareas|Rust|Spalling,exposed_rebar|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,CC BY-NC 4.0,,quota:ExposedRebars,e004371920ef027383aeb00e7e64433b3bef214808cdba9bcd212d5776bea9d6,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_3848.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_3848.json,,data/feasibility_v0/images/dacl/dacl_0015.jpg,data/feasibility_v0/annotations/dacl/dacl_0015.json,f086a37b409bd26886f068b4a9847c44013acd11c9e6de9281fba12c9ba61e8a,4000,3000,JPEG,True
dacl_0016,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2400.jpg,dacl10k_v2_train_2400,DACL10K:dacl10k_v2_train_2400,DACL10K:dacl10k_v2_train_2400,train,unknown,bridges (transfer stress source),multi-label polygons,Cavity|Crack|ExposedRebars|Rust|Spalling,crack|exposed_rebar|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,CC BY-NC 4.0,,quota:ExposedRebars,431b8e00fa75ed25ce638d82c8042114a1e31ab3c57d1f60ebda242e6eb542cb,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2400.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_2400.json,,data/feasibility_v0/images/dacl/dacl_0016.jpg,data/feasibility_v0/annotations/dacl/dacl_0016.json,96036639ac04586802c14ab27c5be245486cb64320a5dbf7f2e80be36b43cd8c,1024,768,JPEG,True
dacl_0017,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0797.jpg,dacl10k_v2_train_0797,DACL10K:dacl10k_v2_train_0797,DACL10K:dacl10k_v2_train_0797,train,unknown,bridges (transfer stress source),multi-label polygons,Drainage|Efflorescence|Graffiti|JTape|PEquipment|Weathering,efflorescence_leaching,positive,BDI-TAX-001@0.1.0-draft,CC BY-NC 4.0,,quota:Efflorescence,f3cb915b23f63ef608a37258de950f8cd0468dbb87bffdfaf491dc4c9d178ec1,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0797.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0797.json,,data/feasibility_v0/images/dacl/dacl_0017.jpg,data/feasibility_v0/annotations/dacl/dacl_0017.json,0f79e09129b73a413b77e540ca599bd057b558b503d48fb4309e8f89b27d3e9b,1843,1382,JPEG,True
dacl_0018,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0655.jpg,dacl10k_v2_train_0655,DACL10K:dacl10k_v2_train_0655,DACL10K:dacl10k_v2_train_0655,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|Efflorescence|Rust|Spalling|Wetspot,crack|efflorescence_leaching|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,CC BY-NC 4.0,,quota:Efflorescence,56e741452f7d0b78505c393f0936fb36db660b83f8137d9fdbd7ff2c73f6140f,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0655.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0655.json,,data/feasibility_v0/images/dacl/dacl_0018.jpg,data/feasibility_v0/annotations/dacl/dacl_0018.json,27f74bb6053a01ac8cbac5b2cea5f3f8bf049a19967849723174ea06700dacd3,3264,2448,JPEG,True
dacl_0019,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1617.jpg,dacl10k_v2_train_1617,DACL10K:dacl10k_v2_train_1617,DACL10K:dacl10k_v2_train_1617,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|Efflorescence|Hollowareas|Restformwork|Rust|Spalling|Weathering,crack|efflorescence_leaching|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,CC BY-NC 4.0,,quota:Efflorescence,4479875c7be29c0479edd8c5f78a24b0932d27fe5a9c7f9ebbb4092582823566,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1617.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_1617.json,,data/feasibility_v0/images/dacl/dacl_0019.jpg,data/feasibility_v0/annotations/dacl/dacl_0019.json,5555189cb9729cd25635f12ca293818ac932b54f283507a313bbf5bf0146446d,2560,1920,JPEG,True
