sample_id,source_dataset,split,group_id,output_image,normalized_annotation,normalized_annotation_sha256,canonical_labels,mapping_version,license_id,target_annotation_count,mapping_strengths,segmentation_annotation_count,rejected_geometry_count,geometry_qc,task,eligibility,geometry
s2ds_0073,S2DS,train,S2DS:143,data/feasibility_v0/images/s2ds/s2ds_0073.png,data/feasibility_v0/normalized/s2ds_0073.json,cbb5b27d155c2af435a582e75927c1bdf064bfb96a559684afe2ac1df962286c,crack|rust_staining|spalling,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,3,direct|weak,3,0,passed,classification,image_multilabel_from_source_annotations,image_labels
s2ds_0074,S2DS,train,S2DS:258,data/feasibility_v0/images/s2ds/s2ds_0074.png,data/feasibility_v0/normalized/s2ds_0074.json,452e2cf8670f94f9821e972479e4091cfb619e52cc6e1386cb62a689257382cc,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
s2ds_0075,S2DS,train,S2DS:515,data/feasibility_v0/images/s2ds/s2ds_0075.png,data/feasibility_v0/normalized/s2ds_0075.json,ca64a8b33b774c4c3e69cb6eb8a931e1f6dacd5ef4eee7151e59f74c0597c607,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
s2ds_0076,S2DS,train,S2DS:377,data/feasibility_v0/images/s2ds/s2ds_0076.png,data/feasibility_v0/normalized/s2ds_0076.json,7242c15e94e531f0c8b56b00631e7ffb85fb5ccc1c0386eedabb26c8fe7644bc,crack|rust_staining,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,2,direct|weak,2,0,passed,classification,image_multilabel_from_source_annotations,image_labels
s2ds_0077,S2DS,train,S2DS:292,data/feasibility_v0/images/s2ds/s2ds_0077.png,data/feasibility_v0/normalized/s2ds_0077.json,7449d82f6bcf0e461bcbe3276e711aa1b35c9938079c4a06cd4223fdd76957a5,crack|spalling,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,2,direct,2,0,passed,classification,image_multilabel_from_source_annotations,image_labels
s2ds_0078,S2DS,train,S2DS:400,data/feasibility_v0/images/s2ds/s2ds_0078.png,data/feasibility_v0/normalized/s2ds_0078.json,884bca7d0038dd3c5a61273a7ef800b9d390b89330bf211c346aca2481316c96,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
s2ds_0079,S2DS,train,S2DS:290,data/feasibility_v0/images/s2ds/s2ds_0079.png,data/feasibility_v0/normalized/s2ds_0079.json,b1232fe6ff0a4a05ce372172d99cf5d4675d665181bcb93bca37c6e3df61f97f,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
s2ds_0080,S2DS,train,S2DS:060,data/feasibility_v0/images/s2ds/s2ds_0080.png,data/feasibility_v0/normalized/s2ds_0080.json,68bab3948b4241efda12b6a06a56f1cdf69a91217290fd42c536e239fb9a2c53,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0001,UAV75,train,UAV75:DSC00559,data/feasibility_v0/images/uav75/uav75_0001.jpg,data/feasibility_v0/normalized/uav75_0001.json,0fd8216b2aa83e0fe60a4d93bd441e7af5cc5d0a3d0f25cbf9e3fbed623f8f65,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0002,UAV75,train,UAV75:DSC00616,data/feasibility_v0/images/uav75/uav75_0002.jpg,data/feasibility_v0/normalized/uav75_0002.json,82a53151fbbcfe4843929b220fcc2f844a627360ea398fd153e79887724023bb,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0003,UAV75,train,UAV75:DSC00564b,data/feasibility_v0/images/uav75/uav75_0003.jpg,data/feasibility_v0/normalized/uav75_0003.json,a85379abfa2b7a87c53be9da174b888d0fb7d166c2cb8abdab39fbe85f21aeb3,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0004,UAV75,train,UAV75:DSC00561,data/feasibility_v0/images/uav75/uav75_0004.jpg,data/feasibility_v0/normalized/uav75_0004.json,82fde106fab31ddd326267f7a9206614a1b8584a3e4d85069e1fe90236e310dc,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0005,UAV75,train,UAV75:DSC00566c,data/feasibility_v0/images/uav75/uav75_0005.jpg,data/feasibility_v0/normalized/uav75_0005.json,42f5a80e2a32ad313ce43126a25fcee6ee92c12fbf8d45bb5b3ffd11d4a4d224,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0006,UAV75,train,UAV75:DSC00587,data/feasibility_v0/images/uav75/uav75_0006.jpg,data/feasibility_v0/normalized/uav75_0006.json,12250833c7e24cb91b80bd43e7e30699ae29e50c17e4a1f1ba969192b88cd580,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0007,UAV75,train,UAV75:DSC00571d,data/feasibility_v0/images/uav75/uav75_0007.jpg,data/feasibility_v0/normalized/uav75_0007.json,9f3a79b729026c234d476aede24e63176fc23cc094fd56c8a677e41c46d3c1d3,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0008,UAV75,train,UAV75:DSC00614,data/feasibility_v0/images/uav75/uav75_0008.jpg,data/feasibility_v0/normalized/uav75_0008.json,bfa8866641a41c6a672e4e8f830e1aa73cedbd6c9428e9631bed8c50210702c2,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0009,UAV75,train,UAV75:DSC00578,data/feasibility_v0/images/uav75/uav75_0009.jpg,data/feasibility_v0/normalized/uav75_0009.json,1e950cb2bda3fe7b55dd1afafe2f8468d2897b07cadf569e50df7eb695896663,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0010,UAV75,train,UAV75:DSC00560c,data/feasibility_v0/images/uav75/uav75_0010.jpg,data/feasibility_v0/normalized/uav75_0010.json,41882245f1b2bce0becaa663001d9c98b4903faaa2c8f94830e5574a8890677f,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0011,UAV75,train,UAV75:DSC00566d,data/feasibility_v0/images/uav75/uav75_0011.jpg,data/feasibility_v0/normalized/uav75_0011.json,76e6c77ecb3f7767631dc7c8fc28d63909dfb0055327ecfca83fb552fba04852,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0012,UAV75,train,UAV75:DSC00565b,data/feasibility_v0/images/uav75/uav75_0012.jpg,data/feasibility_v0/normalized/uav75_0012.json,301d6c9fbca61742cb0a57cb339ab1b3dba8dc10f30c635287e3c375740d84c2,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0013,UAV75,train,UAV75:DSC00567c,data/feasibility_v0/images/uav75/uav75_0013.jpg,data/feasibility_v0/normalized/uav75_0013.json,cdfe476c5a2540c040cbba42d5a2fd119adb7e18639fa9be40d73124d44a0e4f,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0014,UAV75,train,UAV75:DSC00575b,data/feasibility_v0/images/uav75/uav75_0014.jpg,data/feasibility_v0/normalized/uav75_0014.json,98787d9ed345d6f8ea79e96e48653d243137655b4bdc3177752f5b9c60d50060,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0015,UAV75,train,UAV75:DSC00566e,data/feasibility_v0/images/uav75/uav75_0015.jpg,data/feasibility_v0/normalized/uav75_0015.json,e00934510bbb40518e5b9565abc5c8f30b7417e707b883a664d38cc65794960d,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0016,UAV75,train,UAV75:DSC00559b,data/feasibility_v0/images/uav75/uav75_0016.jpg,data/feasibility_v0/normalized/uav75_0016.json,acf6f271595f56547249fd895b17ea21a5767f5d355b581c29743e11dc3a4409,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0017,UAV75,train,UAV75:DSC00555,data/feasibility_v0/images/uav75/uav75_0017.jpg,data/feasibility_v0/normalized/uav75_0017.json,339c91cadd57e754a031c409bd59bd6609cdbb24c24603c4aff33837fa612a94,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0018,UAV75,train,UAV75:DSC00608,data/feasibility_v0/images/uav75/uav75_0018.jpg,data/feasibility_v0/normalized/uav75_0018.json,d9377c85cb01315fdb5d7943c62415a7ee7ecfaf6c4bc9474877408a07959174,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0019,UAV75,train,UAV75:DSC00556b,data/feasibility_v0/images/uav75/uav75_0019.jpg,data/feasibility_v0/normalized/uav75_0019.json,04543a4078eb4180ae11549a14452d8a973ef6310d8e00146addf6b0f1eea6fb,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0020,UAV75,train,UAV75:DSC00558b,data/feasibility_v0/images/uav75/uav75_0020.jpg,data/feasibility_v0/normalized/uav75_0020.json,b95aac99bd67ac6e9f931571ce11b88957a3acf98215d239be7d5c832eb29de7,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0021,UAV75,train,UAV75:DSC00556,data/feasibility_v0/images/uav75/uav75_0021.jpg,data/feasibility_v0/normalized/uav75_0021.json,a29b43d331aaa8aa3a614b81e41f83d921cfeea204d08be1f4a89c1f3e872dad,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0022,UAV75,train,UAV75:DSC00567b,data/feasibility_v0/images/uav75/uav75_0022.jpg,data/feasibility_v0/normalized/uav75_0022.json,22368536c7bfeb3c4bec00f182f603440a956db6a4525e94d4ec89b7976f0e2f,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0023,UAV75,train,UAV75:DSC00568,data/feasibility_v0/images/uav75/uav75_0023.jpg,data/feasibility_v0/normalized/uav75_0023.json,4a972a1fd5f0709611a057a5e083829e556b2b27988880b241c7d772f78ab91b,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0024,UAV75,train,UAV75:DSC00604,data/feasibility_v0/images/uav75/uav75_0024.jpg,data/feasibility_v0/normalized/uav75_0024.json,31bd470dce01cd7aaa4be46166e8506102b57cac32bb273db6d4e7990f6f8f82,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0025,UAV75,train,UAV75:DSC00561b,data/feasibility_v0/images/uav75/uav75_0025.jpg,data/feasibility_v0/normalized/uav75_0025.json,be2c372d3e07f027a8fe34c3b46b8d2d2ead7b4f6563389dc73dab5931ec2f26,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0026,UAV75,train,UAV75:DSC00552,data/feasibility_v0/images/uav75/uav75_0026.jpg,data/feasibility_v0/normalized/uav75_0026.json,a2ba1fc7666a545d0c5de6ce4fe8e80cbf6ce1e26ba356523ee38291fefbc1bc,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0027,UAV75,train,UAV75:DSC00571c,data/feasibility_v0/images/uav75/uav75_0027.jpg,data/feasibility_v0/normalized/uav75_0027.json,04d14495bca8fadee8f81fd59609888de795f1bf902500daeabe5973af27962b,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0028,UAV75,train,UAV75:DSC00553,data/feasibility_v0/images/uav75/uav75_0028.jpg,data/feasibility_v0/normalized/uav75_0028.json,18c3897d601f68217889016aa6b2fdffea0f9db3e9b0facf0db4834dcbfcdcac,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0029,UAV75,train,UAV75:DSC00566b,data/feasibility_v0/images/uav75/uav75_0029.jpg,data/feasibility_v0/normalized/uav75_0029.json,a5e08fce71bb9aec613d1fb8fbc58dc7f6aa9c833181a215f294ac3893e8453f,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0030,UAV75,train,UAV75:DSC00565,data/feasibility_v0/images/uav75/uav75_0030.jpg,data/feasibility_v0/normalized/uav75_0030.json,d26fa669eacd3977445adddb28c0f56853205b30531f126c08c39d41d52424aa,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0031,UAV75,train,UAV75:DSC00561c,data/feasibility_v0/images/uav75/uav75_0031.jpg,data/feasibility_v0/normalized/uav75_0031.json,6c590c42fd23a35c7ce33098aec2705fa92a218544fbf5d0d86d638d4557dbe7,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0032,UAV75,train,UAV75:DSC00558,data/feasibility_v0/images/uav75/uav75_0032.jpg,data/feasibility_v0/normalized/uav75_0032.json,b819792d962b7b96abf6042f6726d08e5391a6d768480df82cf75177097532ca,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0033,UAV75,train,UAV75:DSC00605,data/feasibility_v0/images/uav75/uav75_0033.jpg,data/feasibility_v0/normalized/uav75_0033.json,6fede42114e37f2eabee77f0a3e2fb1b125bcc144d53012151e09f0be4e9d0bf,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0034,UAV75,train,UAV75:DSC00570,data/feasibility_v0/images/uav75/uav75_0034.jpg,data/feasibility_v0/normalized/uav75_0034.json,7b2957a309d59d82467c3a6bc005007d99f37ef767ad17e010f1b8fd477fd86c,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0035,UAV75,train,UAV75:DSC00560d,data/feasibility_v0/images/uav75/uav75_0035.jpg,data/feasibility_v0/normalized/uav75_0035.json,5162585f821e8da0f273d20c280de2f0dee112a757295c6855d83141c81c4a7e,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0036,UAV75,train,UAV75:DSC00575,data/feasibility_v0/images/uav75/uav75_0036.jpg,data/feasibility_v0/normalized/uav75_0036.json,b176587fed364fc36422654459fc2718dec2a46e3f5534260f059151f20c90d7,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0037,UAV75,train,UAV75:DSC00571,data/feasibility_v0/images/uav75/uav75_0037.jpg,data/feasibility_v0/normalized/uav75_0037.json,fbf68b5c0c263fbeda27d107beb425f6c76417cebfded04b8690d05503dba823,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0038,UAV75,train,UAV75:DSC00552b,data/feasibility_v0/images/uav75/uav75_0038.jpg,data/feasibility_v0/normalized/uav75_0038.json,aa088c6c17d5e828856bb94a8427a3791e1976d1682a6e3d7157aef68a802181,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0039,UAV75,train,UAV75:DSC00560,data/feasibility_v0/images/uav75/uav75_0039.jpg,data/feasibility_v0/normalized/uav75_0039.json,3e7f2fd8128f2fb4de12df7b839d3380e9b713bbf51db75b1f0171d029250fef,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
uav75_0040,UAV75,train,UAV75:DSC00848,data/feasibility_v0/images/uav75/uav75_0040.jpg,data/feasibility_v0/normalized/uav75_0040.json,863d11674428e446a1aafdc59b0fda7ab214cac16ca5fda0b7f990532abe5f5a,crack,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0001,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_0395,data/feasibility_v0/images/dacl/dacl_0001.jpg,data/feasibility_v0/normalized/dacl_0001.json,9804a8ebcf41315ab238805752882844810e25d11d9e6d3ada7b17e66d7f1ffc,crack|honeycombing_rock_pocket|rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,15,direct|direct_visual|strong,15,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0002,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_0061,data/feasibility_v0/images/dacl/dacl_0002.jpg,data/feasibility_v0/normalized/dacl_0002.json,2bf4d2f06b5c9edc9e4d6b40c5bcbf960aef86b77b1cfde39c7d2df9f949ba52,honeycombing_rock_pocket,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,1,strong,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0003,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_2583,data/feasibility_v0/images/dacl/dacl_0003.jpg,data/feasibility_v0/normalized/dacl_0003.json,5d522a2a5142c220e558af07f8a9b8305c6012023404cf2238b41fd2a622b398,crack|efflorescence_leaching|honeycombing_rock_pocket|rust_staining,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,4,direct|direct_visual|strong,4,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0004,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_6889,data/feasibility_v0/images/dacl/dacl_0004.jpg,data/feasibility_v0/normalized/dacl_0004.json,d65b03a18abac0e7112a4f250db035d50a3c2d0ce80d2f2a91a91550ad1eeaff,crack|honeycombing_rock_pocket|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,3,direct|strong,3,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0005,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_1036,data/feasibility_v0/images/dacl/dacl_0005.jpg,data/feasibility_v0/normalized/dacl_0005.json,ad0d6fc971c31cb2d7f730f7df4d01b25bf9d93dfd026a50e1a03fb2ef0a5cd3,honeycombing_rock_pocket|rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,4,direct|direct_visual|strong,4,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0006,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_4048,data/feasibility_v0/images/dacl/dacl_0006.jpg,data/feasibility_v0/normalized/dacl_0006.json,af1e38a2cb7c669f2c3f1d17c391d265574e6e92bdda9892853b81d2991ab0be,crack|honeycombing_rock_pocket,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,4,direct|strong,4,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0007,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_0349,data/feasibility_v0/images/dacl/dacl_0007.jpg,data/feasibility_v0/normalized/dacl_0007.json,622584055d411d455bba88dd69d546719b80b4f5ae8a9950a013586b8d7ea390,crack|honeycombing_rock_pocket|rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,19,direct|direct_visual|strong,19,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0008,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_1759,data/feasibility_v0/images/dacl/dacl_0008.jpg,data/feasibility_v0/normalized/dacl_0008.json,ed6518a348e20ba920b8e39bbf9dacc6ef93686148451a16d8440bd08bf3a7cf,crack|honeycombing_rock_pocket|rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,8,direct|direct_visual|strong,8,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0009,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_5704,data/feasibility_v0/images/dacl/dacl_0009.jpg,data/feasibility_v0/normalized/dacl_0009.json,42853dd1a9771ceaa46c172b9f533b7ff8a9394b6c5e331df4a6d3133709da9e,exposed_rebar|rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,3,direct|direct_visual,3,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0010,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_0439,data/feasibility_v0/images/dacl/dacl_0010.jpg,data/feasibility_v0/normalized/dacl_0010.json,ab5409f037db96d8f4e137e668bbbfdf3204d5e3e7551b6b3cbf8cd51cf87c53,exposed_rebar|rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,3,direct|direct_visual,3,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0011,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_2746,data/feasibility_v0/images/dacl/dacl_0011.jpg,data/feasibility_v0/normalized/dacl_0011.json,220350e71fa8eadbbef1c3e2214dff279192e554a9df822a4e4e64260d8cce35,exposed_rebar|rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,3,direct|direct_visual,3,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0012,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_0591,data/feasibility_v0/images/dacl/dacl_0012.jpg,data/feasibility_v0/normalized/dacl_0012.json,2f8922ff02c652822c6bdc5557937c8cd7c18e66244be0e16cf654e0a70ec8d9,efflorescence_leaching|exposed_rebar|rust_staining,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,5,direct|direct_visual,5,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0013,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_5779,data/feasibility_v0/images/dacl/dacl_0013.jpg,data/feasibility_v0/normalized/dacl_0013.json,2c4bbdc5d4adab6394debd0ea0bb10ac5b19e0e34336c1091d375b31cbeea966,exposed_rebar|rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,3,direct|direct_visual,3,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0014,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_0312,data/feasibility_v0/images/dacl/dacl_0014.jpg,data/feasibility_v0/normalized/dacl_0014.json,1077a49f35b2d5f3d4d3aa678dd542d47190354d423d8d322146bf3c1608f0ac,crack|exposed_rebar|rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,8,direct|direct_visual,8,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0015,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_3848,data/feasibility_v0/images/dacl/dacl_0015.jpg,data/feasibility_v0/normalized/dacl_0015.json,1631df995e63177f49ee6af3726830967da6b10b166898b6b3ea2ebc4d2c3728,exposed_rebar|rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,11,direct|direct_visual,11,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0016,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_2400,data/feasibility_v0/images/dacl/dacl_0016.jpg,data/feasibility_v0/normalized/dacl_0016.json,32a17c65e2b4a24d6c61d3fdea602e63b966e03edb34cbeb172dcb338344039b,crack|exposed_rebar|rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,14,direct|direct_visual,14,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0017,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_0797,data/feasibility_v0/images/dacl/dacl_0017.jpg,data/feasibility_v0/normalized/dacl_0017.json,86d53d52db02f0435f47f1ea7e7077c4930b63299636a43b101808b2163926a5,efflorescence_leaching,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,2,direct,2,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0018,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_0655,data/feasibility_v0/images/dacl/dacl_0018.jpg,data/feasibility_v0/normalized/dacl_0018.json,9253acb05fc7e5ad0be6bcb98797fd1cc3d8b23ec9dc0a03ff7884a4ca39f1c8,crack|efflorescence_leaching|rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,11,direct|direct_visual,11,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0019,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_1617,data/feasibility_v0/images/dacl/dacl_0019.jpg,data/feasibility_v0/normalized/dacl_0019.json,5269b1d841b04fa23744d9e2123d5731d9a0ab7489b53ea781c4bb38d0274724,crack|efflorescence_leaching|rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,16,direct|direct_visual,16,0,passed,classification,image_multilabel_from_source_annotations,image_labels
