sample_id,source_dataset,source_version,source_path,source_image_id,parent_image_id,group_id,split,capture_mode,asset_domain,annotation_type,native_labels,canonical_labels,annotation_status,mapping_version,license_id,quality_flags,selection_reason,sha256,locator_type,image_locator,annotation_locator,parquet_row_index,output_image,output_annotation
uav75_0038,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00552b.jpg,DSC00552b,UAV75:DSC00552b,UAV75:DSC00552b,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00552b.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00552b.png,,data/feasibility_v0/images/uav75/uav75_0038.jpg,data/feasibility_v0/annotations/uav75/uav75_0038.png
uav75_0039,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00560.jpg,DSC00560,UAV75:DSC00560,UAV75:DSC00560,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00560.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00560.png,,data/feasibility_v0/images/uav75/uav75_0039.jpg,data/feasibility_v0/annotations/uav75/uav75_0039.png
uav75_0040,UAV75,repository-snapshot-2026-09-07,datasets/UAV-candidates/UAV75/train_img/DSC00848.jpg,DSC00848,UAV75:DSC00848,UAV75:DSC00848,train,UAV,UAV concrete crack imagery,crack line mask,crack,crack,positive,BDI-TAX-001@0.1.0-beta,GPL-3.0 repository; verify dataset terms before distribution,,quota:crack,,file,datasets/UAV-candidates/UAV75/train_img/DSC00848.jpg,datasets/UAV-candidates/UAV75/train_lab/DSC00848.png,,data/feasibility_v0/images/uav75/uav75_0040.jpg,data/feasibility_v0/annotations/uav75/uav75_0040.png
dacl_0001,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0395.jpg,dacl10k_v2_train_0395,DACL10K:dacl10k_v2_train_0395,DACL10K:dacl10k_v2_train_0395,train,unknown,bridges (transfer stress source),multi-label polygons,Cavity|Crack|Hollowareas|Rockpocket|Rust|Spalling|WConccor|Weathering|Wetspot,crack|honeycombing_rock_pocket|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Rockpocket,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0395.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0395.json,,data/feasibility_v0/images/dacl/dacl_0001.jpg,data/feasibility_v0/annotations/dacl/dacl_0001.json
dacl_0002,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0061.jpg,dacl10k_v2_train_0061,DACL10K:dacl10k_v2_train_0061,DACL10K:dacl10k_v2_train_0061,train,unknown,bridges (transfer stress source),multi-label polygons,Graffiti|Restformwork|Rockpocket,honeycombing_rock_pocket,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Rockpocket,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0061.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0061.json,,data/feasibility_v0/images/dacl/dacl_0002.jpg,data/feasibility_v0/annotations/dacl/dacl_0002.json
dacl_0003,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2583.jpg,dacl10k_v2_train_2583,DACL10K:dacl10k_v2_train_2583,DACL10K:dacl10k_v2_train_2583,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|Efflorescence|Rockpocket|Rust|Weathering,crack|efflorescence_leaching|honeycombing_rock_pocket|rust_staining,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Rockpocket,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2583.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_2583.json,,data/feasibility_v0/images/dacl/dacl_0003.jpg,data/feasibility_v0/annotations/dacl/dacl_0003.json
dacl_0004,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_6889.jpg,dacl10k_v2_train_6889,DACL10K:dacl10k_v2_train_6889,DACL10K:dacl10k_v2_train_6889,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|Restformwork|Rockpocket|Spalling|Wetspot,crack|honeycombing_rock_pocket|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Rockpocket,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_6889.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_6889.json,,data/feasibility_v0/images/dacl/dacl_0004.jpg,data/feasibility_v0/annotations/dacl/dacl_0004.json
dacl_0005,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1036.jpg,dacl10k_v2_train_1036,DACL10K:dacl10k_v2_train_1036,DACL10K:dacl10k_v2_train_1036,train,unknown,bridges (transfer stress source),multi-label polygons,Bearing|Restformwork|Rockpocket|Rust|Spalling|Weathering,honeycombing_rock_pocket|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Rockpocket,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1036.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_1036.json,,data/feasibility_v0/images/dacl/dacl_0005.jpg,data/feasibility_v0/annotations/dacl/dacl_0005.json
dacl_0006,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_4048.jpg,dacl10k_v2_train_4048,DACL10K:dacl10k_v2_train_4048,DACL10K:dacl10k_v2_train_4048,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|PEquipment|Rockpocket,crack|honeycombing_rock_pocket,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Rockpocket,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_4048.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_4048.json,,data/feasibility_v0/images/dacl/dacl_0006.jpg,data/feasibility_v0/annotations/dacl/dacl_0006.json
dacl_0007,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0349.jpg,dacl10k_v2_train_0349,DACL10K:dacl10k_v2_train_0349,DACL10K:dacl10k_v2_train_0349,train,unknown,bridges (transfer stress source),multi-label polygons,ACrack|Cavity|Crack|Hollowareas|Rockpocket|Rust|Spalling,crack|honeycombing_rock_pocket|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Rockpocket,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0349.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0349.json,,data/feasibility_v0/images/dacl/dacl_0007.jpg,data/feasibility_v0/annotations/dacl/dacl_0007.json
dacl_0008,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1759.jpg,dacl10k_v2_train_1759,DACL10K:dacl10k_v2_train_1759,DACL10K:dacl10k_v2_train_1759,train,unknown,bridges (transfer stress source),multi-label polygons,Cavity|Crack|Rockpocket|Rust|Spalling,crack|honeycombing_rock_pocket|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Rockpocket,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1759.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_1759.json,,data/feasibility_v0/images/dacl/dacl_0008.jpg,data/feasibility_v0/annotations/dacl/dacl_0008.json
dacl_0009,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_5704.jpg,dacl10k_v2_train_5704,DACL10K:dacl10k_v2_train_5704,DACL10K:dacl10k_v2_train_5704,train,unknown,bridges (transfer stress source),multi-label polygons,ExposedRebars|Rust|Spalling,exposed_rebar|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:ExposedRebars,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_5704.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_5704.json,,data/feasibility_v0/images/dacl/dacl_0009.jpg,data/feasibility_v0/annotations/dacl/dacl_0009.json
dacl_0010,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0439.jpg,dacl10k_v2_train_0439,DACL10K:dacl10k_v2_train_0439,DACL10K:dacl10k_v2_train_0439,train,unknown,bridges (transfer stress source),multi-label polygons,Bearing|ExposedRebars|Rust|Spalling|Weathering,exposed_rebar|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:ExposedRebars,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0439.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0439.json,,data/feasibility_v0/images/dacl/dacl_0010.jpg,data/feasibility_v0/annotations/dacl/dacl_0010.json
dacl_0011,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2746.jpg,dacl10k_v2_train_2746,DACL10K:dacl10k_v2_train_2746,DACL10K:dacl10k_v2_train_2746,train,unknown,bridges (transfer stress source),multi-label polygons,ExposedRebars|Graffiti|Rust|Spalling,exposed_rebar|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:ExposedRebars,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2746.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_2746.json,,data/feasibility_v0/images/dacl/dacl_0011.jpg,data/feasibility_v0/annotations/dacl/dacl_0011.json
dacl_0012,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0591.jpg,dacl10k_v2_train_0591,DACL10K:dacl10k_v2_train_0591,DACL10K:dacl10k_v2_train_0591,train,unknown,bridges (transfer stress source),multi-label polygons,Efflorescence|ExposedRebars|Hollowareas|Rust,efflorescence_leaching|exposed_rebar|rust_staining,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:ExposedRebars,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0591.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0591.json,,data/feasibility_v0/images/dacl/dacl_0012.jpg,data/feasibility_v0/annotations/dacl/dacl_0012.json
dacl_0013,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_5779.jpg,dacl10k_v2_train_5779,DACL10K:dacl10k_v2_train_5779,DACL10K:dacl10k_v2_train_5779,train,unknown,bridges (transfer stress source),multi-label polygons,ExposedRebars|Rust|Spalling,exposed_rebar|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:ExposedRebars,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_5779.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_5779.json,,data/feasibility_v0/images/dacl/dacl_0013.jpg,data/feasibility_v0/annotations/dacl/dacl_0013.json
dacl_0014,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0312.jpg,dacl10k_v2_train_0312,DACL10K:dacl10k_v2_train_0312,DACL10K:dacl10k_v2_train_0312,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|ExposedRebars|Hollowareas|Restformwork|Rust|Spalling,crack|exposed_rebar|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:ExposedRebars,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0312.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0312.json,,data/feasibility_v0/images/dacl/dacl_0014.jpg,data/feasibility_v0/annotations/dacl/dacl_0014.json
dacl_0015,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_3848.jpg,dacl10k_v2_train_3848,DACL10K:dacl10k_v2_train_3848,DACL10K:dacl10k_v2_train_3848,train,unknown,bridges (transfer stress source),multi-label polygons,Bearing|ExposedRebars|Hollowareas|Rust|Spalling,exposed_rebar|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:ExposedRebars,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_3848.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_3848.json,,data/feasibility_v0/images/dacl/dacl_0015.jpg,data/feasibility_v0/annotations/dacl/dacl_0015.json
dacl_0016,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2400.jpg,dacl10k_v2_train_2400,DACL10K:dacl10k_v2_train_2400,DACL10K:dacl10k_v2_train_2400,train,unknown,bridges (transfer stress source),multi-label polygons,Cavity|Crack|ExposedRebars|Rust|Spalling,crack|exposed_rebar|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:ExposedRebars,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2400.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_2400.json,,data/feasibility_v0/images/dacl/dacl_0016.jpg,data/feasibility_v0/annotations/dacl/dacl_0016.json
dacl_0017,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0797.jpg,dacl10k_v2_train_0797,DACL10K:dacl10k_v2_train_0797,DACL10K:dacl10k_v2_train_0797,train,unknown,bridges (transfer stress source),multi-label polygons,Drainage|Efflorescence|Graffiti|JTape|PEquipment|Weathering,efflorescence_leaching,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Efflorescence,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0797.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0797.json,,data/feasibility_v0/images/dacl/dacl_0017.jpg,data/feasibility_v0/annotations/dacl/dacl_0017.json
dacl_0018,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0655.jpg,dacl10k_v2_train_0655,DACL10K:dacl10k_v2_train_0655,DACL10K:dacl10k_v2_train_0655,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|Efflorescence|Rust|Spalling|Wetspot,crack|efflorescence_leaching|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Efflorescence,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_0655.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_0655.json,,data/feasibility_v0/images/dacl/dacl_0018.jpg,data/feasibility_v0/annotations/dacl/dacl_0018.json
dacl_0019,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1617.jpg,dacl10k_v2_train_1617,DACL10K:dacl10k_v2_train_1617,DACL10K:dacl10k_v2_train_1617,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|Efflorescence|Hollowareas|Restformwork|Rust|Spalling|Weathering,crack|efflorescence_leaching|rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Efflorescence,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1617.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_1617.json,,data/feasibility_v0/images/dacl/dacl_0019.jpg,data/feasibility_v0/annotations/dacl/dacl_0019.json
dacl_0020,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1199.jpg,dacl10k_v2_train_1199,DACL10K:dacl10k_v2_train_1199,DACL10K:dacl10k_v2_train_1199,train,unknown,bridges (transfer stress source),multi-label polygons,Cavity|Efflorescence|Spalling|Weathering,efflorescence_leaching|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Efflorescence,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_1199.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_1199.json,,data/feasibility_v0/images/dacl/dacl_0020.jpg,data/feasibility_v0/annotations/dacl/dacl_0020.json
dacl_0021,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_4041.jpg,dacl10k_v2_train_4041,DACL10K:dacl10k_v2_train_4041,DACL10K:dacl10k_v2_train_4041,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|Efflorescence|Hollowareas,crack|efflorescence_leaching,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Efflorescence,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_4041.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_4041.json,,data/feasibility_v0/images/dacl/dacl_0021.jpg,data/feasibility_v0/annotations/dacl/dacl_0021.json
dacl_0022,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_4889.jpg,dacl10k_v2_train_4889,DACL10K:dacl10k_v2_train_4889,DACL10K:dacl10k_v2_train_4889,train,unknown,bridges (transfer stress source),multi-label polygons,Rust,rust_staining,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Rust,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_4889.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_4889.json,,data/feasibility_v0/images/dacl/dacl_0022.jpg,data/feasibility_v0/annotations/dacl/dacl_0022.json
dacl_0023,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_6393.jpg,dacl10k_v2_train_6393,DACL10K:dacl10k_v2_train_6393,DACL10K:dacl10k_v2_train_6393,train,unknown,bridges (transfer stress source),multi-label polygons,Drainage|Hollowareas|Rust|Weathering|Wetspot,rust_staining,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Rust,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_6393.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_6393.json,,data/feasibility_v0/images/dacl/dacl_0023.jpg,data/feasibility_v0/annotations/dacl/dacl_0023.json
dacl_0024,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2581.jpg,dacl10k_v2_train_2581,DACL10K:dacl10k_v2_train_2581,DACL10K:dacl10k_v2_train_2581,train,unknown,bridges (transfer stress source),multi-label polygons,Rust,rust_staining,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Rust,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_2581.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_2581.json,,data/feasibility_v0/images/dacl/dacl_0024.jpg,data/feasibility_v0/annotations/dacl/dacl_0024.json
dacl_0025,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_6343.jpg,dacl10k_v2_train_6343,DACL10K:dacl10k_v2_train_6343,DACL10K:dacl10k_v2_train_6343,train,unknown,bridges (transfer stress source),multi-label polygons,Cavity|PEquipment|Rust|Weathering,rust_staining,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Rust,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_6343.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_6343.json,,data/feasibility_v0/images/dacl/dacl_0025.jpg,data/feasibility_v0/annotations/dacl/dacl_0025.json
dacl_0026,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_6064.jpg,dacl10k_v2_train_6064,DACL10K:dacl10k_v2_train_6064,DACL10K:dacl10k_v2_train_6064,train,unknown,bridges (transfer stress source),multi-label polygons,EJoint|PEquipment|Rust|Spalling|Weathering|Wetspot,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Rust,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_6064.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_6064.json,,data/feasibility_v0/images/dacl/dacl_0026.jpg,data/feasibility_v0/annotations/dacl/dacl_0026.json
dacl_0027,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_5513.jpg,dacl10k_v2_train_5513,DACL10K:dacl10k_v2_train_5513,DACL10K:dacl10k_v2_train_5513,train,unknown,bridges (transfer stress source),multi-label polygons,Drainage|Rust,rust_staining,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Rust,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_5513.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_5513.json,,data/feasibility_v0/images/dacl/dacl_0027.jpg,data/feasibility_v0/annotations/dacl/dacl_0027.json
dacl_0028,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_5891.jpg,dacl10k_v2_train_5891,DACL10K:dacl10k_v2_train_5891,DACL10K:dacl10k_v2_train_5891,train,unknown,bridges (transfer stress source),multi-label polygons,Bearing|Cavity|Crack|Spalling,crack|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Spalling,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_5891.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_5891.json,,data/feasibility_v0/images/dacl/dacl_0028.jpg,data/feasibility_v0/annotations/dacl/dacl_0028.json
dacl_0029,DACL10K-v2-devphase,v2-devphase,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_3765.jpg,dacl10k_v2_train_3765,DACL10K:dacl10k_v2_train_3765,DACL10K:dacl10k_v2_train_3765,train,unknown,bridges (transfer stress source),multi-label polygons,Crack|Hollowareas|Spalling,crack|spalling,positive,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,,quota:Spalling,,zip_member,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/images/train/dacl10k_v2_train_3765.jpg,datasets/DACL10K/dacl10k_v2_devphase.zip::dacl10k_v2_devphase/annotations/train/dacl10k_v2_train_3765.json,,data/feasibility_v0/images/dacl/dacl_0029.jpg,data/feasibility_v0/annotations/dacl/dacl_0029.json
