record_id,split,source_image_id,image_archive,image_member,annotation_archive,annotation_member,sha256,selected_after_exact_dedup,exact_group_size,exact_keeper_record_id,decision_reason,test_locked
cubit_train_sp1_131,train,SP1_131,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_131.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_131.txt,8d84b464ba52449b458cc1522a5094ee2d26ef4b1ecf7a2c82f2687ec0d3ea65,False,2,cubit_train_sp0_126,excluded_exact_duplicate_within_split,False
cubit_train_sp1_1311,train,SP1_1311,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1311.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1311.txt,384d47c882c28cb16fd14d29397e1aa3364e7330904e74263dca59162a8551b1,True,1,cubit_train_sp1_1311,unique_sha256,False
cubit_train_sp1_1312,train,SP1_1312,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1312.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1312.txt,3c3fbf03bb926f1449e85ef42ada6dfaea43eb5fce6f57a6744d37c7e303635a,True,1,cubit_train_sp1_1312,unique_sha256,False
cubit_train_sp1_1314,train,SP1_1314,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1314.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1314.txt,849f39f5461fc193f01f677706f09a95e6a823f11316e2efe62118829ea58274,True,1,cubit_train_sp1_1314,unique_sha256,False
cubit_train_sp1_1315,train,SP1_1315,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1315.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1315.txt,d6494a7bdc0ca1ab3075c0f0ab02500f20c7847ff90d114c022cea5db1b309e6,True,1,cubit_train_sp1_1315,unique_sha256,False
cubit_train_sp1_1317,train,SP1_1317,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1317.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1317.txt,2fb13d145dc38cb7ccf89ca5ff219813c59e71ad90c0b456aec7d859fccc23d0,True,1,cubit_train_sp1_1317,unique_sha256,False
cubit_train_sp1_1318,train,SP1_1318,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1318.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1318.txt,060c0cf4f69fcefd813e27987d34919fd6467b7363ebff96e3e76cbe14e4fc5c,True,1,cubit_train_sp1_1318,unique_sha256,False
cubit_train_sp1_1319,train,SP1_1319,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1319.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1319.txt,a10c9ab7ab64679d871dfe9b1b4734b256a82373f25d5bddb988d34f9050a2f6,True,1,cubit_train_sp1_1319,unique_sha256,False
cubit_train_sp1_1320,train,SP1_1320,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1320.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1320.txt,a649dffc2d89a9ea07bf02449be3f2af07e1d7868d68aea9dbf93883b40137e8,True,1,cubit_train_sp1_1320,unique_sha256,False
cubit_train_sp1_1321,train,SP1_1321,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1321.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1321.txt,a5f61b2d7544a053379239126b705442e88a4db04e017c069a722e08ebf271b7,True,1,cubit_train_sp1_1321,unique_sha256,False
cubit_train_sp1_1322,train,SP1_1322,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1322.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1322.txt,20338e267011fd14c225b21da23fee21d0bcecf31cffde80df95603c4e34fe55,True,1,cubit_train_sp1_1322,unique_sha256,False
cubit_train_sp1_1323,train,SP1_1323,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1323.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1323.txt,6954baf198d0b43772b4947d2f2876bea565c9709c8eddf0b950602b12009681,True,1,cubit_train_sp1_1323,unique_sha256,False
cubit_train_sp1_1325,train,SP1_1325,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1325.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1325.txt,2092ed9dc45df16e0209b941c90e17f874cc9d337878f3b5d7f743ac691b0d53,True,1,cubit_train_sp1_1325,unique_sha256,False
cubit_train_sp1_1326,train,SP1_1326,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1326.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1326.txt,de11b2ecdb1ce1df321f5d25a544f49aaae28f1203b595d6cf4cdcfaa1c7c459,True,1,cubit_train_sp1_1326,unique_sha256,False
cubit_train_sp1_1327,train,SP1_1327,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1327.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1327.txt,c8eeb3df322fccdd7f4889edf7b97b7d69e88f9d8425f8f1346687a15df9710a,True,1,cubit_train_sp1_1327,unique_sha256,False
cubit_train_sp1_1328,train,SP1_1328,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1328.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1328.txt,ab66f564630b2a268a97c6602a9af05154ba59eee0cfb98ae355d2169defacbb,True,1,cubit_train_sp1_1328,unique_sha256,False
cubit_train_sp1_1329,train,SP1_1329,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1329.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1329.txt,527ccc0712c31bd3f30cf63462ac3a38ff2b9ffd69fe9eeb2b1f4ba37f9ce74e,False,2,cubit_train_sp0_1340,excluded_exact_duplicate_within_split,False
cubit_train_sp1_133,train,SP1_133,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_133.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_133.txt,414ea8d403d12fa2e59f8783bbd27582677765078169d011012e30747cc0b68c,False,2,cubit_test_sp0_128,excluded_exact_duplicate_of_higher_priority_test,False
cubit_train_sp1_1330,train,SP1_1330,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1330.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1330.txt,1ce6dd2c37085ed6e7b622e551555dc1250421c60b3abc8c1340ccfdc052491c,False,2,cubit_train_sp0_1341,excluded_exact_duplicate_within_split,False
cubit_train_sp1_1331,train,SP1_1331,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1331.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1331.txt,a2500bc61e3ce799ba1c8e730e7c1b651330e08705217c3143df1bea97ea2bbf,False,2,cubit_train_sp0_1342,excluded_exact_duplicate_within_split,False
cubit_train_sp1_1332,train,SP1_1332,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1332.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1332.txt,59df29d00df30a180f863cc9dc281e46afcbcd429ecbaa49ba91fc96a43a500b,False,2,cubit_val_sp0_1343,excluded_exact_duplicate_of_higher_priority_val,False
cubit_train_sp1_1334,train,SP1_1334,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1334.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1334.txt,51847199938280ffc17de8e275240500bc915891fda57e977100c55d0472a58f,False,2,cubit_train_sp0_1345,excluded_exact_duplicate_within_split,False
cubit_train_sp1_1337,train,SP1_1337,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1337.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1337.txt,590e21f1cbb9cb2486d721a4d3cc7fa218a9b9c0ad742974315519f72e5f7eb1,False,2,cubit_val_sp0_1348,excluded_exact_duplicate_of_higher_priority_val,False
cubit_train_sp1_134,train,SP1_134,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_134.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_134.txt,c13b31b77f0f671c96520f15b48117b47129b959b7a2dba19fabe207eecf6c80,False,2,cubit_train_sp0_129,excluded_exact_duplicate_within_split,False
cubit_train_sp1_1340,train,SP1_1340,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1340.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1340.txt,c413f2e4235a3c448be0d7428aad7ef269ce5a32e44c80ed4fec83517d10d6d0,True,1,cubit_train_sp1_1340,unique_sha256,False
cubit_train_sp1_1342,train,SP1_1342,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1342.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1342.txt,28fd957daed9f9f6ee31e35110d337caee091938d924afe24c11bb3bd625ddfb,True,1,cubit_train_sp1_1342,unique_sha256,False
cubit_train_sp1_1343,train,SP1_1343,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1343.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1343.txt,95a8e58afff078fff15709241a6fab7f6afaf69e4faa87bee584bd002b02f8df,True,1,cubit_train_sp1_1343,unique_sha256,False
cubit_train_sp1_1345,train,SP1_1345,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1345.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1345.txt,15b8bb292021e56297a1d9a911060abad7f158aabc17f2df8a6fbcb0433c244a,True,1,cubit_train_sp1_1345,unique_sha256,False
cubit_train_sp1_1347,train,SP1_1347,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1347.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1347.txt,65d3b50a2095a6056f591f959e3b73a2053c8453de238bd9dc6c473383ebe15d,True,1,cubit_train_sp1_1347,unique_sha256,False
cubit_train_sp1_1348,train,SP1_1348,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1348.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1348.txt,7afea920682aea5302b9597fdfc7ecff80624759ab91e02a41a680dd9c7077e2,True,1,cubit_train_sp1_1348,unique_sha256,False
cubit_train_sp1_1349,train,SP1_1349,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1349.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1349.txt,f5526dc734b4f98a0d5a1e3e519ecd3a0ea33e344d9d16d76839bd132c803eaf,True,1,cubit_train_sp1_1349,unique_sha256,False
cubit_train_sp1_135,train,SP1_135,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_135.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_135.txt,31067a14ca0d98d00d057e7fbdbae36781ca4d0b210c5682b5dca9eef91c3538,False,2,cubit_train_sp0_130,excluded_exact_duplicate_within_split,False
cubit_train_sp1_1350,train,SP1_1350,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1350.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1350.txt,c400201b85733b94342cfe8ea8c5d386bbc83c94c3d207eb98fa0d1b8fc738ff,True,1,cubit_train_sp1_1350,unique_sha256,False
cubit_train_sp1_1351,train,SP1_1351,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1351.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1351.txt,434d922fce4fe536cde3c4fb94b22d3e2d5558f28fdadaa26c0e88505a2ac87f,True,1,cubit_train_sp1_1351,unique_sha256,False
cubit_train_sp1_1352,train,SP1_1352,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1352.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1352.txt,42b9d7c6edd98f599a06b7f5e830c4e284bc6ed09fd2b9e86a70e5d9efb5e6ee,True,1,cubit_train_sp1_1352,unique_sha256,False
cubit_train_sp1_1353,train,SP1_1353,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1353.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1353.txt,8399a9c2fe2804320768686de367986411cef5ec2031a0b1e1699db9a2d63f3d,True,1,cubit_train_sp1_1353,unique_sha256,False
cubit_train_sp1_1354,train,SP1_1354,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1354.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1354.txt,37d4b1ca79bb8acc2f76a4f5ad6670fec69d74f919ea5288848e6923404ba450,True,1,cubit_train_sp1_1354,unique_sha256,False
cubit_train_sp1_1355,train,SP1_1355,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1355.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1355.txt,739502241755f41409c7e20fc1757e0f81ecf2e4e16eebe9c788891ff803e0d6,True,1,cubit_train_sp1_1355,unique_sha256,False
cubit_train_sp1_1356,train,SP1_1356,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1356.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1356.txt,e8597ec7af4cf5238beedd52ba3538fc3d000429e79079954f103c1cff7a52bf,True,1,cubit_train_sp1_1356,unique_sha256,False
cubit_train_sp1_1357,train,SP1_1357,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1357.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1357.txt,8cb71a5456a07db91a07f3d18234a2f5178bede022fd39ff3b536918f24a5008,True,1,cubit_train_sp1_1357,unique_sha256,False
cubit_train_sp1_136,train,SP1_136,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_136.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_136.txt,b92b82f2486e2e097b6487b756b3fa4dddd7fef90923a68f29a3e0e4ef5da7ce,False,2,cubit_train_sp0_131,excluded_exact_duplicate_within_split,False
cubit_train_sp1_1360,train,SP1_1360,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1360.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1360.txt,969a93b5355d3d86a8fa6d866c510681db0c6783dcff3c1f60c66b3a1fd70e60,True,1,cubit_train_sp1_1360,unique_sha256,False
cubit_train_sp1_1363,train,SP1_1363,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1363.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1363.txt,caba9fcca8f79f92c52ba9d598e3a9aed6e9bd111e1d51d92c078e3c742434c1,True,1,cubit_train_sp1_1363,unique_sha256,False
cubit_train_sp1_1364,train,SP1_1364,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1364.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1364.txt,787272e7844a013053a165f6293b141134f2166d2c234b9e5689f14d08063bc3,False,2,cubit_train_sp0_1375,excluded_exact_duplicate_within_split,False
cubit_train_sp1_1365,train,SP1_1365,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1365.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1365.txt,0705edd454c07020cff6e729c4553d5ec073fef9d779f432e7bf99f6e456ea2d,False,2,cubit_train_sp0_1376,excluded_exact_duplicate_within_split,False
cubit_train_sp1_1366,train,SP1_1366,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1366.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1366.txt,6276dfac3dc43ffea7c783af98fc65fc781b373d93745e8cff6791ebf79a7e80,False,2,cubit_train_sp0_1377,excluded_exact_duplicate_within_split,False
cubit_train_sp1_1367,train,SP1_1367,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1367.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1367.txt,496d6993f2b537796b9015170b78259d4c8c3d2650b406bb788fb127b0387d78,False,2,cubit_test_sp0_1378,excluded_exact_duplicate_of_higher_priority_test,False
cubit_train_sp1_1369,train,SP1_1369,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1369.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1369.txt,7e2de976f205c6638f8fceef795ec5bd096ba1059252debbb6f7540be3090ff4,False,2,cubit_test_sp0_1380,excluded_exact_duplicate_of_higher_priority_test,False
cubit_train_sp1_137,train,SP1_137,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_137.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_137.txt,0318383e10f079c96a47da3cdaf69e5b88a9324bb0ea9f19474afe1e3c1c2c21,False,2,cubit_train_sp0_132,excluded_exact_duplicate_within_split,False
cubit_train_sp1_1370,train,SP1_1370,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1370.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1370.txt,3fa275da3188414a0e58d3288e1820eedef163e383f9e556117b5e910932d182,False,2,cubit_train_sp0_1381,excluded_exact_duplicate_within_split,False
cubit_train_sp1_1372,train,SP1_1372,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1372.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1372.txt,3cc133ddefb6c64ef48946aa2162e29db79c1f40f2a88de7ac3dd5eff58b55c3,False,2,cubit_train_sp0_1383,excluded_exact_duplicate_within_split,False
cubit_train_sp1_1373,train,SP1_1373,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1373.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1373.txt,e1750812f45ec73e88349defa7cd621e44b2366d80d31db649b9e456efc59a3a,False,2,cubit_train_sp0_1384,excluded_exact_duplicate_within_split,False
cubit_train_sp1_1375,train,SP1_1375,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1375.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1375.txt,f73a6fbfe4c3cd5857d4b246a52f2143513ebd30a287f4dfe07f20d57b83dc9b,True,1,cubit_train_sp1_1375,unique_sha256,False
cubit_train_sp1_1377,train,SP1_1377,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1377.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1377.txt,797d61dfdc558e3edc684e881ee6d752339d753a28332b4617bb987befaa2cd0,True,1,cubit_train_sp1_1377,unique_sha256,False
cubit_train_sp1_1379,train,SP1_1379,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1379.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1379.txt,9adb16f018472a7b8364cbe7b538747a165f164ace9feb9c0a4dccf41af9c65f,True,1,cubit_train_sp1_1379,unique_sha256,False
cubit_train_sp1_138,train,SP1_138,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_138.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_138.txt,23455c49d7b477fa64b2ac43f95c10a120ee8c0dcda2d1e114e346035cfa5ad7,True,1,cubit_train_sp1_138,unique_sha256,False
cubit_train_sp1_1380,train,SP1_1380,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1380.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1380.txt,7cb12de27762bae21001d1cfbedd5f96ea94f2baa1ea0b847623f1bf4ddd148c,True,1,cubit_train_sp1_1380,unique_sha256,False
cubit_train_sp1_1381,train,SP1_1381,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1381.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1381.txt,c6b2c85515d1f0c4645e5d7cf21724f9d6932bbabaa75dcf5fa571706fc43cd1,True,1,cubit_train_sp1_1381,unique_sha256,False
cubit_train_sp1_1383,train,SP1_1383,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1383.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1383.txt,48d5de52ef6339d60fb3565c41d41f4d7ea5c4f582aa7161624dcb0f17f6315c,True,1,cubit_train_sp1_1383,unique_sha256,False
cubit_train_sp1_1384,train,SP1_1384,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1384.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1384.txt,175eec1fd35c6d6c0e0352505348b8827cdebc009b5e9b41f0fb6ffccfab6ece,True,1,cubit_train_sp1_1384,unique_sha256,False
cubit_train_sp1_1385,train,SP1_1385,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1385.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1385.txt,64141c122edbc96bc1c1d547be9fa1fbcbb97a3e666cf062d1e56c7f4b8eba9a,True,1,cubit_train_sp1_1385,unique_sha256,False
cubit_train_sp1_1386,train,SP1_1386,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1386.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1386.txt,04978047b871a0c8860705941d05155f3dac13bd592b31475356e8e0e4e32cf8,True,1,cubit_train_sp1_1386,unique_sha256,False
cubit_train_sp1_1387,train,SP1_1387,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1387.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1387.txt,7a57b9d3e2d42fe183cb1f051e9d2f8aba44f78dae2c159975ec045256fdec79,True,1,cubit_train_sp1_1387,unique_sha256,False
cubit_train_sp1_1390,train,SP1_1390,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1390.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1390.txt,403544a294692a3e9021ec58ad23a74f03e9d80c4cb827dcd67d413cc044dbe7,True,1,cubit_train_sp1_1390,unique_sha256,False
cubit_train_sp1_1391,train,SP1_1391,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1391.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1391.txt,d4eafa36411994e8ebac22e0a61e2ff51d425ad23399762a1daa195766e3ef16,True,1,cubit_train_sp1_1391,unique_sha256,False
cubit_train_sp1_1392,train,SP1_1392,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1392.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1392.txt,a830c834434868a18d5d7676ff8ff546fd6fc72ebbb5e3b9d7e6f2992c9a37b3,True,1,cubit_train_sp1_1392,unique_sha256,False
cubit_train_sp1_1394,train,SP1_1394,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1394.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1394.txt,ac4ef5fcbcb63bf30d52988eb35078719bf2224c9bacc316b5ae80afd65bd7ba,True,1,cubit_train_sp1_1394,unique_sha256,False
cubit_train_sp1_1396,train,SP1_1396,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1396.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1396.txt,5d07963400d5565be5bc1b384a44d799985f83b2548e659f024191a208259c48,True,1,cubit_train_sp1_1396,unique_sha256,False
cubit_train_sp1_1397,train,SP1_1397,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1397.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1397.txt,77f5171bf317501525f752c96c5a65ecbe5f29af3656a64e5001bbe26b4ddc69,False,2,cubit_train_sp0_1404,excluded_exact_duplicate_within_split,False
cubit_train_sp1_1398,train,SP1_1398,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1398.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1398.txt,9b4145bc4c6d72d0074afbd3493ed3b2caa08bab841cbffb08861bcb1c10f9b7,False,2,cubit_train_sp0_1405,excluded_exact_duplicate_within_split,False
cubit_train_sp1_1399,train,SP1_1399,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/images.zip,images/SP1_1399.JPG,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/train/labels.zip,labels/SP1_1399.txt,c2a84237d8acb6a20ada010b17305c36efde644cfad926452eabac78ccc8238e,False,2,cubit_val_sp0_1406,excluded_exact_duplicate_of_higher_priority_val,False
