sample_id,source,image_path,annotation_path,image_bytes,annotation_bytes,image_sha256,annotation_sha256,width,height,image_format,image_mode,image_status,annotation_status,readable
s2ds_0041,S2DS,data/feasibility_v0/images/s2ds/s2ds_0041.png,data/feasibility_v0/annotations/s2ds/s2ds_0041.png,2300397,7525,3ec0f4d1a41474fe01daf5f0c0dba1f1ae2128168039fcc8d64c273a13b2dcf4,5ca7d9762ed5ca5f65107bf5ca465d8ac947ae96e1c94632eafc5b552ba3f78f,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0042,S2DS,data/feasibility_v0/images/s2ds/s2ds_0042.png,data/feasibility_v0/annotations/s2ds/s2ds_0042.png,1959193,8007,ab68ec3b6582ad070fc9c422cd84782c7e746d49186858dbafcb75c35221d38c,2d65b764305f799c6f2e5113a8325e44238e1de641b5e4e6d1972be0ac5321af,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0043,S2DS,data/feasibility_v0/images/s2ds/s2ds_0043.png,data/feasibility_v0/annotations/s2ds/s2ds_0043.png,1541368,10774,085a15d55835351f2cc6795e8e4070ec81f93eed91fc8aa02ab118935f8f40c6,d5caa5fbc01cc2a5768b9cf93413acaf48b237aee07e745cd797977543864bb0,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0044,S2DS,data/feasibility_v0/images/s2ds/s2ds_0044.png,data/feasibility_v0/annotations/s2ds/s2ds_0044.png,1342646,9374,7f54d64c8d509d44074b38ca472a0ef72a5145c0f7cb009a9a8ed50fd4437b6f,c725c91deedaa6f1e5114542aa046d4efa8486ab23a699d4e8aacffd95c4bf4f,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0045,S2DS,data/feasibility_v0/images/s2ds/s2ds_0045.png,data/feasibility_v0/annotations/s2ds/s2ds_0045.png,1873553,9187,bfec599e681cb057aec197470da8e9f35dcf2a9f4f72888d48bbfdb2e7f7aea3,2465ef87407ec71458cdf92a72395a2c204af71815bc701e319bc91f1391559f,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0046,S2DS,data/feasibility_v0/images/s2ds/s2ds_0046.png,data/feasibility_v0/annotations/s2ds/s2ds_0046.png,1713969,7585,5e7902f731ea3eaf10e9e62233df11fff49454a1d4d5ee14bb1e168046c4e163,9793673c9cbfa38a67bf097b04c8bc89796479e724b77dad02470260cc3717fe,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0047,S2DS,data/feasibility_v0/images/s2ds/s2ds_0047.png,data/feasibility_v0/annotations/s2ds/s2ds_0047.png,1893025,8554,f4b08c1015b3c764961598d36a23bc2167d0e34d9f60ac8536390b01fc4ba178,efc5d54991f072fc12923257eb7a62f877cee76566082d4929bc26538fd5e899,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0048,S2DS,data/feasibility_v0/images/s2ds/s2ds_0048.png,data/feasibility_v0/annotations/s2ds/s2ds_0048.png,1872042,9892,3819b863bc90c719b478c35c02f30efd41a03e62b415e89c17cf0987adbd84c6,a3d3bdf6dc1cab7eda74aa9ba29c2ee4f6af2ae71a926fdea637fe0cb9ba1a47,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0049,S2DS,data/feasibility_v0/images/s2ds/s2ds_0049.png,data/feasibility_v0/annotations/s2ds/s2ds_0049.png,1775257,9033,30370e14c7a4901148926cabe5460fc87710d0ee3f02b100502c4d65d613f35f,7d8c90d30747772974750b743c907c018a0d9c9d870721c439ee451575246de3,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0050,S2DS,data/feasibility_v0/images/s2ds/s2ds_0050.png,data/feasibility_v0/annotations/s2ds/s2ds_0050.png,1258271,8028,c716e9bc037f0621530b108a003c427d3edd6be9b375b358535cd68b154f776f,1ba5b202fdfb82551bba326791a48a27796f6b1fce95d92b680084c57b32241c,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0051,S2DS,data/feasibility_v0/images/s2ds/s2ds_0051.png,data/feasibility_v0/annotations/s2ds/s2ds_0051.png,1505441,7450,4a432755420fb891d5bf3ed18380bc1df41135dbc23855b5b5d1fbb39a4e31c4,8989a64412981f03a548f89a1065b25281d962f7d123a958cdf7e8c8383d9018,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0052,S2DS,data/feasibility_v0/images/s2ds/s2ds_0052.png,data/feasibility_v0/annotations/s2ds/s2ds_0052.png,1421010,11685,faad2ca0f0a0d17621373ee55629f999f029160f2218b9b7cf0a4afac050ae71,6db3cee2dc369bd4fa33b5e9240da6538f593ed6259d3ba6478be3b79c0af104,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0053,S2DS,data/feasibility_v0/images/s2ds/s2ds_0053.png,data/feasibility_v0/annotations/s2ds/s2ds_0053.png,1817505,7200,9720030f9f2d443a8a94391f12276766171df1cb5af71cf9a28f8daee3d333f2,200810bf07b9d155d15b3a6b7c3bb5ae271be733d5b79fbedde9089a1f72ce33,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0054,S2DS,data/feasibility_v0/images/s2ds/s2ds_0054.png,data/feasibility_v0/annotations/s2ds/s2ds_0054.png,1548399,8120,24057f639435a4a8c9d695a1598960b45696496a69fd175bfa845c46db409fc3,8dde65a116792df2e48a1884a25ae9bcfd98c745d6f9f47d94203e500ea680ef,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0055,S2DS,data/feasibility_v0/images/s2ds/s2ds_0055.png,data/feasibility_v0/annotations/s2ds/s2ds_0055.png,1504899,7426,ebb7e753236ccb8e956280f9270211813e3087ec2af3994ebe781e52e131ccae,48f7d994f8b54adfde8f4045b99737305e77832c4189dd7577ed781006fde6f8,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0056,S2DS,data/feasibility_v0/images/s2ds/s2ds_0056.png,data/feasibility_v0/annotations/s2ds/s2ds_0056.png,1900934,10059,b4f79055ecd46300ee2a27bae3e00dfaba514165c6260c085c64a71fd2a49d02,d3563e4f8923173459235b0408c6b35a84d4e0659bf9a0eac52ab6d131edb3d4,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0057,S2DS,data/feasibility_v0/images/s2ds/s2ds_0057.png,data/feasibility_v0/annotations/s2ds/s2ds_0057.png,2171318,8473,d6236e0fef0974e02dbe6bd7bb9aa595cafa113885fb5e6b90e36de3212961a8,cee6979cdad84ba2f56dbf095c370adb25f9ab38e2049553c6f0f861eed25e59,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0058,S2DS,data/feasibility_v0/images/s2ds/s2ds_0058.png,data/feasibility_v0/annotations/s2ds/s2ds_0058.png,1592995,7076,944f76d2ed1884fd8c8903ea6225456808cfdb2a6b020883225463679c5317e0,a5890fc070cf12ef5133eeb14d54eb91b2c5cfe6b369a614374f2fdded6490d8,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0059,S2DS,data/feasibility_v0/images/s2ds/s2ds_0059.png,data/feasibility_v0/annotations/s2ds/s2ds_0059.png,1406900,7628,4b2073dd2d34a6838036f8f33a46b4ffe809df25e0813aa92aac1182eda5e6d1,b0a38f8dbba0f62f0f6cd22c8c192c97348111bfce753b23e3ee3ef08a7bc3a2,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0060,S2DS,data/feasibility_v0/images/s2ds/s2ds_0060.png,data/feasibility_v0/annotations/s2ds/s2ds_0060.png,2414614,15216,c1c6c1d614baea725db6531252e6214b1b1159b410787eb9d0b33cda1d19ac16,ee4f89d1f24837e4b70e242aa131780ff118b626f70573f605fb15a7e6f4ba01,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0061,S2DS,data/feasibility_v0/images/s2ds/s2ds_0061.png,data/feasibility_v0/annotations/s2ds/s2ds_0061.png,1837136,9084,7cf9e44c39bc09c44e732e97ea1527c82076fe8f6e42466ebb54b3ae01ea5bde,c417f2022dec63b622ed443f54c2508b17106fa1e9c1c7b831bf6eba00cb7fc7,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0062,S2DS,data/feasibility_v0/images/s2ds/s2ds_0062.png,data/feasibility_v0/annotations/s2ds/s2ds_0062.png,1981661,9851,aa69e4a42179ad566546aa1807bde117343a0033c697089c544983a11db1d251,51b04177033e51b508652c04529340d76d4c0ada3ed6d9b3297609044f83f4d3,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0063,S2DS,data/feasibility_v0/images/s2ds/s2ds_0063.png,data/feasibility_v0/annotations/s2ds/s2ds_0063.png,1633859,7905,8644029db6496daa8490d36ab38d5075c2852c415acd85f2dfae414c3d87eb4a,4de53d2cec4f58684ef9c9e26ee30a51c34255c4532295cbcafcb36fedfeb586,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0064,S2DS,data/feasibility_v0/images/s2ds/s2ds_0064.png,data/feasibility_v0/annotations/s2ds/s2ds_0064.png,1822722,7833,af9b7fa906515bf72eb004064a6b02f03399285d054e13f8f0896879977e1d9f,5fc44a5861de049a1bdd229c55d9ff3df3de0b1077bd2e3bc964cff08e0d650e,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0065,S2DS,data/feasibility_v0/images/s2ds/s2ds_0065.png,data/feasibility_v0/annotations/s2ds/s2ds_0065.png,1697284,8594,1a7a2f23640453b6fcc5406c68fc0a35da608eddf4e10602e88f2113f831a76d,9af199f5c0a0ffec3a1d0968c71426282e429155e26851d82f50384380c5f873,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0066,S2DS,data/feasibility_v0/images/s2ds/s2ds_0066.png,data/feasibility_v0/annotations/s2ds/s2ds_0066.png,1946036,7648,83dc869112d49e86746f06b21a7e4dfe49a2b3e6dccb3fd1c3029140f7bc3854,5f8b142d3dda828b795e700b29cec9e7ecd7f51426d9a039acda758993b81079,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0067,S2DS,data/feasibility_v0/images/s2ds/s2ds_0067.png,data/feasibility_v0/annotations/s2ds/s2ds_0067.png,1834648,7855,091a55ea71feab3a49545d83ca2261bf704bef4fdb8f6879039161a42d9d4353,6e094dfdfe6a6d74cc6607b50b460575fad1cb820a98d9325ce25629e4750861,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0068,S2DS,data/feasibility_v0/images/s2ds/s2ds_0068.png,data/feasibility_v0/annotations/s2ds/s2ds_0068.png,1951841,8025,3d290357e04e6b01e959ad747a0ffa6173a3097fee12baec69c03f92845ca21a,da3e656ade1bf59f6f7cdd71c1e85234e85fa4fd95a66c41560bca291d832d4a,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0069,S2DS,data/feasibility_v0/images/s2ds/s2ds_0069.png,data/feasibility_v0/annotations/s2ds/s2ds_0069.png,1456640,9298,218e1005c8a252b0c74ca47699a5dacf6a63c17aac13ae100bdf6cfa018b0377,c5faee3082f66a80f2d48dab50f0bd74c0f2421a84160052f1f9cf64cd9fd539,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0070,S2DS,data/feasibility_v0/images/s2ds/s2ds_0070.png,data/feasibility_v0/annotations/s2ds/s2ds_0070.png,1788560,7486,69d57ea392ae92f1ac7e58f67c162caf53e2c3b0c385bcd92a709f7420627d86,e13da2534b90056b381da33d1524587fd452ee2727f3cdba553ba5f1c4f85a8f,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0071,S2DS,data/feasibility_v0/images/s2ds/s2ds_0071.png,data/feasibility_v0/annotations/s2ds/s2ds_0071.png,1364871,8015,8360b365d1cf90bdfe4edc834f783af880853ea6e6fae64254f68b7c5bfb534d,26af03c550b5bdf73975d3e9a404f512545fd28043e61a2a8eddbedb7d332fce,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0072,S2DS,data/feasibility_v0/images/s2ds/s2ds_0072.png,data/feasibility_v0/annotations/s2ds/s2ds_0072.png,1435848,9408,57aa82d776c998f2a0e809866468c9df0147364366f08579dd22c7321e894304,053907e07c24fd6c3a7a91dd54c30e454ec0161fec95daafdf4dec7ff77bb31b,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0073,S2DS,data/feasibility_v0/images/s2ds/s2ds_0073.png,data/feasibility_v0/annotations/s2ds/s2ds_0073.png,1517897,8823,d47b2f845ac35e2edbb81026051709adc6da9e938eb986ee13e11c7af3c108f8,7cb23912efc0058e94afe18ec17fef104d436e61892f90cbde85dc15cebd7e9c,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0074,S2DS,data/feasibility_v0/images/s2ds/s2ds_0074.png,data/feasibility_v0/annotations/s2ds/s2ds_0074.png,1784189,7115,9ea2a31b6a8eb857c05d40ee026923ac9a5af4453d5ae64436bc178e1e929d92,6b4da8ae9503717095f35c8c7b83509b0fb30aa6d142bb5baeb20ec825267918,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0075,S2DS,data/feasibility_v0/images/s2ds/s2ds_0075.png,data/feasibility_v0/annotations/s2ds/s2ds_0075.png,1589962,7571,9fc9c52a855b6be627fe5dacb0b28f107c55ef819b35d3e8653bb799f6d8e8d3,1844a3b623b105371e0640a7707fe05cda29c9406b4675e7e5de139e3b78bd9b,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0076,S2DS,data/feasibility_v0/images/s2ds/s2ds_0076.png,data/feasibility_v0/annotations/s2ds/s2ds_0076.png,1656151,8434,04030f43b4215df9d8571a7dd4739109974ebd536bd21cf115bdda9926fbf66d,cf0488e132271554b5174d6f2448c7607307a1c35c6996f27086807877708890,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0077,S2DS,data/feasibility_v0/images/s2ds/s2ds_0077.png,data/feasibility_v0/annotations/s2ds/s2ds_0077.png,1662161,15743,c957394189c48103f528e2d2ec3df8c4b0c64ad28ad7f88f9ea8c3c6445a24b5,d81b1db0aa151371fbc6154d91003394ff4306cfd0c3de0ff3d1cb9149f93ad5,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0078,S2DS,data/feasibility_v0/images/s2ds/s2ds_0078.png,data/feasibility_v0/annotations/s2ds/s2ds_0078.png,1890211,8002,2cbc6b1b1c269e53c9caebac134a8d10460ce144a2cdfc1dd0e3c884030de8a2,8e0b7ee1ba492b59a80f1cbcdee703c50bd3c56c08ff5922494dac7d2328ca82,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0079,S2DS,data/feasibility_v0/images/s2ds/s2ds_0079.png,data/feasibility_v0/annotations/s2ds/s2ds_0079.png,1710036,7212,d1278fee28f25e0d81c85b019c7aaf457cedaa30ae11af23f6f5175fd4ee7529,98eb09251629764dc0fd4bae95fb80c9cf5ca9cf6ab8cbb51b30fdf90a4cb679,1024,1024,PNG,RGB,reused_identical,reused_identical,True
s2ds_0080,S2DS,data/feasibility_v0/images/s2ds/s2ds_0080.png,data/feasibility_v0/annotations/s2ds/s2ds_0080.png,1617159,18891,e41965599d949022c4fdad26d00be38b05cca5bb20acd1c1e3277259c1a62ec5,f47d6fee79cd5c9c827a50e92d372e7fbf48a98fd60a832192ec363432de1ef3,1024,1024,PNG,RGB,reused_identical,reused_identical,True
uav75_0001,UAV75,data/feasibility_v0/images/uav75/uav75_0001.jpg,data/feasibility_v0/annotations/uav75/uav75_0001.png,204355,17811,0e7df432c1f5486d082a78dd3ef9b36115613155913cd977f2c429f6b35f770f,0325d54ef48fee90a6f9b087bf2a72231bf1068d0a221aa2f65b0aa79fc656a5,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0002,UAV75,data/feasibility_v0/images/uav75/uav75_0002.jpg,data/feasibility_v0/annotations/uav75/uav75_0002.png,209689,15459,56ebbdad2a2c46689f21b3ebcbc85efb1266e379c655683e42717e5f94922d3f,420d445bca14855a22598d43978e36ca632c562907797cc2a457e26358c627d9,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0003,UAV75,data/feasibility_v0/images/uav75/uav75_0003.jpg,data/feasibility_v0/annotations/uav75/uav75_0003.png,213872,17711,32367bb576c3212ed30dfd38459b47ac08f971816dabedf87d86f2d96678614c,552f84dbe2cd50a560573f76af84173a045af1a46dfd352f89cd32e83254a11e,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0004,UAV75,data/feasibility_v0/images/uav75/uav75_0004.jpg,data/feasibility_v0/annotations/uav75/uav75_0004.png,221556,17957,c3089a546f2dea76376a27ab98a970c1ac8a83551b0ad1e4ecda45e20522dab0,7efbf479614a89ec56f102b1764f321c85029b1ee592bcd473042478d37026e4,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0005,UAV75,data/feasibility_v0/images/uav75/uav75_0005.jpg,data/feasibility_v0/annotations/uav75/uav75_0005.png,175796,17273,d62a1cea4d6fa608e40a1035947ff88fba99d6f8536e70c96782277de2ad38ab,9bb44f2de4940b10d23b3de03e542ad37ada4e7727c59b3309f5abdb34e9956a,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0006,UAV75,data/feasibility_v0/images/uav75/uav75_0006.jpg,data/feasibility_v0/annotations/uav75/uav75_0006.png,186796,16662,5718eb6b30d7b5c7a4214fa352a2fb8503ab11f3a3e1c4c4a413902cef2a8270,246fcfadd4e1e6a3713f4f4f5dedc1fc96419927a536cf086859f66862e0c499,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0007,UAV75,data/feasibility_v0/images/uav75/uav75_0007.jpg,data/feasibility_v0/annotations/uav75/uav75_0007.png,165259,16750,cfc1eb145d5ec80812258dadb2787a0f6e353b547314adc281ae13deaa37a7ac,80860fc5a556e30348e37d01b6ec5b2dd3339ad299100bbdfa2962ede5597c07,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0008,UAV75,data/feasibility_v0/images/uav75/uav75_0008.jpg,data/feasibility_v0/annotations/uav75/uav75_0008.png,206996,16539,b863cc42a23a0003b25ea319bc4d7b5b7024dde1f41c7ca668b04ba617717d65,55a4db458284271d791c7356485364009fa106cf8be99c6442fef82631aa4b73,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0009,UAV75,data/feasibility_v0/images/uav75/uav75_0009.jpg,data/feasibility_v0/annotations/uav75/uav75_0009.png,195231,17714,61a2cd14978f8f78ab53d661da8e1495ea895cd1d539ea8d53bef9bcef613057,a5243b131083aca109034267d0f189ca7af6c019094471f820b8315c3f67820c,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0010,UAV75,data/feasibility_v0/images/uav75/uav75_0010.jpg,data/feasibility_v0/annotations/uav75/uav75_0010.png,213371,17803,eb02ce3e06e347984acbe8926e01e69b5c229e7e6b1c472cb9a8f8ccb20d0a4b,8ecf8d4dfd5e2e298ac4cad7be3b936f6c18a6d1406c5cfa74d721cbb1a07f18,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0011,UAV75,data/feasibility_v0/images/uav75/uav75_0011.jpg,data/feasibility_v0/annotations/uav75/uav75_0011.png,178608,19242,2ddf8fe4c1a9049014f4efd148d58dee10832a0c7bf7deb801c2d5631ff68800,63f32d7c170572afe1196c6f2dda019d48e5e852e40d99119a7108bfdef9035a,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0012,UAV75,data/feasibility_v0/images/uav75/uav75_0012.jpg,data/feasibility_v0/annotations/uav75/uav75_0012.png,212513,17558,82a40bf4fdbea1f3b0460d09d3422314e629b573a825768cb0ca1c959542e45c,18b8f9dbcb0d0c569fbe84271b9ae1ad4098737476c9366f4025104dd7144654,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0013,UAV75,data/feasibility_v0/images/uav75/uav75_0013.jpg,data/feasibility_v0/annotations/uav75/uav75_0013.png,184139,17721,a57751ed64f28d6fca319f67f7200af6c3077882091872ad97bf3a981d71617e,e3c30d139bde9a55ab04c678686cc0dc874e7ada2412166dcaa7470e135d9c28,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0014,UAV75,data/feasibility_v0/images/uav75/uav75_0014.jpg,data/feasibility_v0/annotations/uav75/uav75_0014.png,199963,16377,1389ed9a0251cf94b35c2af4e30e3cd796a2dea1df1949958b13d49304a35206,90d90fab5c6553c2ebeda4067ad4a6cc9a4de9fc4033919c5d5deb1a3b6fe356,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0015,UAV75,data/feasibility_v0/images/uav75/uav75_0015.jpg,data/feasibility_v0/annotations/uav75/uav75_0015.png,203512,18702,d1660a87dd300c98a55b3948b3af8545e7b90b89ca2db5d3318f354b7a75889e,249d286357b71fb7816f93a4fdaf8713d4e7fc3263893633434bd7385d326bdd,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0016,UAV75,data/feasibility_v0/images/uav75/uav75_0016.jpg,data/feasibility_v0/annotations/uav75/uav75_0016.png,187671,17739,f0614ef9cd29421f376885550c44a58cc45b7850529a442234fd0cb4356832cd,c86b00cafa2d67b23d2fa4b418d1b03582a5b08250e48e1fb44664046017c251,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0017,UAV75,data/feasibility_v0/images/uav75/uav75_0017.jpg,data/feasibility_v0/annotations/uav75/uav75_0017.png,184668,6861,77e285935ee25f3ef2734da9fec2464e2405992a2f27bbdc1b4028d828a48671,c3330aba4343e126c24dde67ded697b4d9dc7a3e5204bfbea2ce44bddcdd733f,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0018,UAV75,data/feasibility_v0/images/uav75/uav75_0018.jpg,data/feasibility_v0/annotations/uav75/uav75_0018.png,210164,16097,9271ef79d3fe61bab619abf0cd11184088a51f33a0d13367d32a0ea79ccc1e0e,d65328832d2bc3401b5017d4deb643dc7f2e25aff3ff5e203c1a714437e410be,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0019,UAV75,data/feasibility_v0/images/uav75/uav75_0019.jpg,data/feasibility_v0/annotations/uav75/uav75_0019.png,198992,18091,6ed70390451d025644ec56678d559a1d24c8025ed88395e32b6a9a5a169a3ee6,351483a6fb6d114a7512679c2b58db860979461fe103b1112060af0e5ad315ea,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0020,UAV75,data/feasibility_v0/images/uav75/uav75_0020.jpg,data/feasibility_v0/annotations/uav75/uav75_0020.png,201562,19668,4870144e9d5efd9fc89b906a9dc2228d2026fc67b15d20aa0efd68288a792746,ca0f2a57c085fcf93b2dcd597f67d3d8c058fc4707cbf757a0508549ab9ac0f6,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0021,UAV75,data/feasibility_v0/images/uav75/uav75_0021.jpg,data/feasibility_v0/annotations/uav75/uav75_0021.png,232613,7355,9c7e3bbd5b18e53311bee3d3caac2b419c695b54eef54faeb3429383a666388b,cb1d23019ae7b6d145f57d59c8edf08c064a1bbfe566a1345d0708cce67f1f54,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0022,UAV75,data/feasibility_v0/images/uav75/uav75_0022.jpg,data/feasibility_v0/annotations/uav75/uav75_0022.png,204844,18259,39a4fcaf4dac8914882ee077382a7650eec6c811461ba9a32cff2b8301a92ced,614a985e587a058f62f64169d63179cd6de300b923a49f5557c7f503f81288b1,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0023,UAV75,data/feasibility_v0/images/uav75/uav75_0023.jpg,data/feasibility_v0/annotations/uav75/uav75_0023.png,169450,17326,795f4fbe340b966aa907248099ecdce0edf14716b8be3f5384410a917aa8d233,ee65cf12a71b9fd0ae2e2d193c93fa6f46c51536f9573b72513404c6fc06cceb,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0024,UAV75,data/feasibility_v0/images/uav75/uav75_0024.jpg,data/feasibility_v0/annotations/uav75/uav75_0024.png,198295,5385,a4e74ae3224724e46e3a2629ed0076a7f32ce3df5599aa9a95c60cef680d77bd,13b275b2dc13b46330ceea3ae0243d8721d9ef74df558435531569dac7d89488,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0025,UAV75,data/feasibility_v0/images/uav75/uav75_0025.jpg,data/feasibility_v0/annotations/uav75/uav75_0025.png,187179,18300,2840b1202fb5bdd224d1c16776e8c81e5f96a866aa4146c030b9abb12c4b5236,579c52fe24990570eca15ac73abb924d95b23fe2d57850781d9819bfc0580162,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0026,UAV75,data/feasibility_v0/images/uav75/uav75_0026.jpg,data/feasibility_v0/annotations/uav75/uav75_0026.png,169733,17996,f595336fdcc78921b775201abc2abc620373dfe5ed9669555fb41e8758495eb4,4a0ad22d939463e426dba0819a2f554c0de651b415163229e49858d13df3c9e4,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0027,UAV75,data/feasibility_v0/images/uav75/uav75_0027.jpg,data/feasibility_v0/annotations/uav75/uav75_0027.png,155379,16271,525fa11becd0a385c5a93280b6506b5deea3e05f4f227538ec461d3c417a9d52,02c06ced0fa6303f17e4cb9759f230a9b234fbbe7f4a8f41b9fb083f572cca7c,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0028,UAV75,data/feasibility_v0/images/uav75/uav75_0028.jpg,data/feasibility_v0/annotations/uav75/uav75_0028.png,172474,7658,036edfbff44854d5e2863b520fb57befe0afd0554afd7abd304fa47128bfc748,9fde8b182755a0395aa67fc70beb5a6601b403d9be19321e7d3ac39b025aa47b,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0029,UAV75,data/feasibility_v0/images/uav75/uav75_0029.jpg,data/feasibility_v0/annotations/uav75/uav75_0029.png,217282,8565,2864aada096aef8d8fca4a2fe35bb1baa9d5ed1b90b41689872b4d7c62a25d00,fb7f071818e1e06065907dbf1f3237e4d5f4666b75ab62dbea4c42b6bcd0372b,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0030,UAV75,data/feasibility_v0/images/uav75/uav75_0030.jpg,data/feasibility_v0/annotations/uav75/uav75_0030.png,231158,18598,7020110a8a6ff634ae4acde89fd66608cc73c57f7677adf728b3b08309573a53,b68793af9e3c05f6d654d1655741ebe1d46d4b3b1fb01af78639d527b8ffff2e,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0031,UAV75,data/feasibility_v0/images/uav75/uav75_0031.jpg,data/feasibility_v0/annotations/uav75/uav75_0031.png,205760,7272,0da974ca9a12d9c3f4c44f9e78f9fff6707d54f146e5065e445c3c8cbdf15617,419bff4fe4813c74f166deee56e16566545dfc0243075ca21c761f136d763f4c,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0032,UAV75,data/feasibility_v0/images/uav75/uav75_0032.jpg,data/feasibility_v0/annotations/uav75/uav75_0032.png,174540,18055,dfc7a3967707cab547bac5ea847c2a139aa03d32432cea5e948cef18795e0722,a2d34f79f5fa73b30802dfc8d0bdfa2d9b17e5821df22408628794ded3ae520d,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0033,UAV75,data/feasibility_v0/images/uav75/uav75_0033.jpg,data/feasibility_v0/annotations/uav75/uav75_0033.png,229751,17027,c2d4e8d780531c7d29460c989661c4a233a7a550ef737d1585c7542ff85cddc2,2724b5bc8081a7f4d3e98e2e81813625bfeaa6651b97846c9f235c768e375f24,512,512,JPEG,RGB,reused_identical,reused_identical,True
uav75_0034,UAV75,data/feasibility_v0/images/uav75/uav75_0034.jpg,data/feasibility_v0/annotations/uav75/uav75_0034.png,175162,18321,2af0e3f1cc078009887508f4feacb129b2121e1924dc7986b3cdd4ce0b2ef2a9,ecd68abb60bfeec82084871a87faa7095309d39f6d0c4cf309a5ccc1e7fdc164,512,512,JPEG,RGB,reused_identical,reused_identical,True
