record_id,split,image_archive,image_member,source_image_id,width,height,encoded_size_bytes,sha256,phash64
cubit_test_cr1_1323,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1323.JPG,CR1_1323,4500,3000,2803399,bf0e9e559e8062a8961f897f1cabee0828a4021b485caddab9efd5dfa3491060,008e0f7bec3de30c
cubit_test_cr1_1326,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1326.JPG,CR1_1326,4500,3000,2560216,479c880d78f34b1b20f2f70c2ea180b1641ab70b42a0d2c2baa7c44de51956db,10c4c06ff30bdce3
cubit_test_cr1_1330,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1330.JPG,CR1_1330,4500,3000,2588351,96155d2430e2979d2792356f45426476d6f6dbf2fb3fe15751af2ef3ec063c9c,0093831be9663df3
cubit_test_cr1_1333,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1333.JPG,CR1_1333,4500,3000,2543207,f1213359af340be6b9811f0baf635fcb57fbc34f9ef0c22c491fcd5562d61ffb,15cef246567003de
cubit_test_cr1_1336,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1336.JPG,CR1_1336,4500,3000,2506198,cd0ad4710f40a73f02a1f0a610d5e26dff086f54a3e9c357f0cf971d9c421c8a,004cdf5d0753ea95
cubit_test_cr1_1345,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1345.JPG,CR1_1345,4500,3000,2460371,99ba4fbbcba6f86de6d44655749d5f45bf0fa3da34ec543558d217b3b35d38fd,1561564f43d84cb7
cubit_test_cr1_1352,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1352.JPG,CR1_1352,4500,3000,2441927,06d72b381d7444ecac5cdacd3dfdfa537549df73ae69657ef6814b914d7fe160,5534504f63915c6f
cubit_test_cr1_1360,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1360.JPG,CR1_1360,4500,3000,2453300,6818eaa4c0dff1943dde2692f37311dc2288ee0bc63d6537f74b7be53743e384,01054d7c1f4b723f
cubit_test_cr1_1368,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1368.JPG,CR1_1368,4500,3000,2426995,5bca909f141a851fb8a6910306ebca983a229f53f449cd87745e55aa18f18b0e,044275cf178fe274
cubit_test_cr1_138,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_138.JPG,CR1_138,4500,3000,3674619,7482dda8da3f28c6e9ea05ef8dee202c6b2233b9e6aa5b37ec9b09dce3b08834,625a8c69d8b78d49
cubit_test_cr1_14,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_14.JPG,CR1_14,3000,4500,4098993,f4ddd7b4bff8e11ed84e44c31a92bd899e203703f65b19dbb75e76c9a533e89b,4f071ef9084e42fc
cubit_test_cr1_1405,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1405.JPG,CR1_1405,4500,3000,2189538,202f65f77df37ba129c2c82ade23b34d268401626e08cd31a6ef7a0b0e59d62e,152d5ed45d3444e5
cubit_test_cr1_1407,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1407.JPG,CR1_1407,4500,3000,2412180,b6ee912aed808800092fb37a8f64defd52eebb9503bf5b52a5878342197c7593,007b1b4327d9ee19
cubit_test_cr1_1408,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1408.JPG,CR1_1408,4500,3000,2253666,9e4236bd4d66d4da6cada826008ffea57de5bc85c0c72a2278154f020e6dbb32,00388b7137dce799
cubit_test_cr1_1410,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1410.JPG,CR1_1410,4500,3000,2248040,0357d332b3966ce7e2d1432a075be955c7c2ece4b1cab0a9e9398958e8183d79,003f8c7e15cfc08f
cubit_test_cr1_1423,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1423.JPG,CR1_1423,4500,3000,2435581,8573faeba768f00f3dd7451eab3e9030e53146ab3111d1e6fd23037d2678767a,003f95866a1f076f
cubit_test_cr1_1427,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1427.JPG,CR1_1427,4500,3000,2300220,935f4c64a9e9f061fe26004c9c22079e7277bc8be3c2ecfbac630e72329c172c,007f00ff00ff00ff
cubit_test_cr1_1434,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1434.JPG,CR1_1434,4500,3000,1943879,8e96cbf3f06640e8d325236d82811c81f7905f11a210b8c744c3d7564eca2670,5584738d7e807d92
cubit_test_cr1_1451,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1451.JPG,CR1_1451,4500,3000,1836924,7fe14661723e47f514196d202ec30cfe3a40e133360d2924174653ef669b1af6,7f803f76803f5086
cubit_test_cr1_1454,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1454.JPG,CR1_1454,4500,3000,1807769,59a353fc70e9bdac00c8f589732b6af8298b3dd6c3f6473daa8a6bad9dae5bbd,55aa157ad1226ad5
cubit_test_cr1_1456,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1456.JPG,CR1_1456,4500,3000,2002140,bde4e799c2f421917fa43085c7e847caa89121c840d831addc2bded4cf8882ad,51a659a65ba45ba4
cubit_test_cr1_1461,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1461.JPG,CR1_1461,4500,3000,2003544,a8e5d0279e13ad59cf5b8ac4048dfb18a4d30d3542444fccef4a9e44b8a74baa,52ad5aad52a5aa52
cubit_test_cr1_1462,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1462.JPG,CR1_1462,4500,3000,1974200,5a89bca5b39d56273ac6d1ddb7c6871933ef0616f9b8533d174b6b0780f28767,59a45ba45bb4aa51
cubit_test_cr1_1463,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1463.JPG,CR1_1463,4500,3000,1981136,9804a37cc41c8d2e69d25038f170bea7a371e0114f433b2ac4ffc11b66096d32,49b649b649b6a958
cubit_test_cr1_147,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_147.JPG,CR1_147,4500,3000,3003767,93ee5e6e1175b286c63963da2fb66793690d69c50d0594be979bb14717bc5628,386dc532c7389c33
cubit_test_cr1_1471,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1471.JPG,CR1_1471,4500,3000,2101158,3b4e0750ab080882f1a8a2a6f63098f6b83e18ac2ba69d1ab94fb12c12ec8fd8,46996691b966916e
cubit_test_cr1_1482,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1482.JPG,CR1_1482,4500,3000,2093360,6815a57d537a4795003ac8680261f3e1b4c030a5626c4e5e31a1a0ad8d3b7d9e,40040fc7ab1e9abf
cubit_test_cr1_1528,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1528.JPG,CR1_1528,4500,3000,1943675,0cf8b706c9b0ff8c8d364ed07239f58d02b0b8fa31e0cf765a90a4f7fd225be1,00454f56df09e72b
cubit_test_cr1_1530,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1530.JPG,CR1_1530,4500,3000,1940278,cb21a966f24914658511e5551f0652e592b085b8009e71eb7167e805363e9e30,1553425b4d07f395
cubit_test_cr1_1543,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1543.JPG,CR1_1543,4500,3000,2077549,9c8a67fc4372c2e71c80d81971bb8cbb97a3c80c8fb1959e0e3359381266ee71,1557730e78f8250e
cubit_test_cr1_1546,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1546.JPG,CR1_1546,4500,3000,1915293,12062b3ded26f609162b23db9bd378deb77d7ea5894bd823cb028d7d46823c99,00b9c52f08e4f7ae
cubit_test_cr1_156,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_156.JPG,CR1_156,4500,3000,3113696,7281bf59a763feef219676d085e8d862deec7eaea46e5e1ba412e15405261157,63639a9626994d6c
cubit_test_cr1_1567,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1567.JPG,CR1_1567,4500,3000,2035452,e865248c8fee7c8667baaee925dcbdbccda7bfc09439d0f8664ef0dad41fe107,15996256c72e5e94
cubit_test_cr1_1593,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1593.JPG,CR1_1593,4500,3000,1903631,f438bc954b182a544c952ea42145f73efe6f38bfc56dba0a19c616d0943e649b,018c1b76394dd1fa
cubit_test_cr1_1595,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1595.JPG,CR1_1595,4500,3000,1888554,788df5ddbd8b9c40c2a1e149e7adef33bcf30611cf256c4ebc90c1479f3aa75f,40c708533c66dcfd
cubit_test_cr1_1601,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1601.JPG,CR1_1601,4500,3000,2167990,b0ad8d5b9371a7e16b497ed20d8e8a6dfd981ab60456a32f62b592df95f4d417,00033f07df91d7d8
cubit_test_cr1_1610,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1610.JPG,CR1_1610,4500,3000,2115478,a9e84c929a1e3a8c7dd59a0c3a20afaa10b5a17d4940654badb58fefa126f14e,451a573c50369fa9
cubit_test_cr1_1656,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1656.JPG,CR1_1656,4500,3000,2046180,a8f073adc74040ab86d9cf84eab8c39d0e74c59b17495ad9ac955117d7ece5fa,1555555555555656
cubit_test_cr1_1657,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1657.JPG,CR1_1657,4500,3000,2028372,4d904ef5ce5e3f6e7ee355f7c62de688f4fe2b098e957018b1996cefa3b25f06,15555456525a7aea
cubit_test_cr1_1683,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1683.JPG,CR1_1683,4500,3000,1681639,cbe60119aca88fbee1ead342f6a68025ad884cce200b786c50e66e90a84aadd2,0a150b1f3f7f3c10
cubit_test_cr1_1684,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1684.JPG,CR1_1684,4500,3000,1541842,7c725fedd917ac6f8f0b4fb456593bc0b525be60b78c24003c83b2d7a7092c6f,2a1401070f1f3f7f
cubit_test_cr1_169,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_169.JPG,CR1_169,4500,3000,5175702,946eee9f0d1e2456cd7f16d437f7e7118995b7a1d06d803759705ccf727af865,5da1192abd54332b
cubit_test_cr1_1691,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1691.JPG,CR1_1691,4500,3000,1508990,d819cc5ae0aec1325d1f507cafca518acbddac478268e30708d9f732528c4d11,2b4a045b134e37ee
cubit_test_cr1_1695,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1695.JPG,CR1_1695,4500,3000,1822187,86b371589beff089a8f1cdd404ea00095f6b3508eb1a1af17546f263a670ad6d,1ed0c3c3c1bc1e1e
cubit_test_cr1_17,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_17.JPG,CR1_17,3000,4500,4066683,c8785fd48f63abe31b511936aed710cbd84d42ea122e9c8d96435e858fad99d5,5e1e14e1bf109e51
cubit_test_cr1_171,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_171.JPG,CR1_171,4500,3000,5425666,f9ec669531be72d1554831798165c218ad87ebb02c10faea15cccc205239c780,4a950d2b965b3da4
cubit_test_cr1_1713,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1713.JPG,CR1_1713,4500,3000,1677949,d5ffa4a5135d38d0735a8d6c89f85b1e9d5c6f0215c38f53ce4bb06f761a88c5,0005bb5582076fff
cubit_test_cr1_1717,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1717.JPG,CR1_1717,4500,3000,1667696,b6a93723d33a60b126b926e5e4c9e68eec928cf944f222e2c0bf88eb98c7102a,000000fffeff70f1
cubit_test_cr1_1720,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1720.JPG,CR1_1720,4500,3000,1780023,53c428f2c71a0daf5e64320cd206d4c7eb6f2ccab539752a0d5aca766fc34469,00000480b5ffffff
cubit_test_cr1_175,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_175.JPG,CR1_175,4500,3000,5257580,61d9b8876cc4b0eaf15c5125c2a43b40783f6c997ceb13f5b298f41ad1c688eb,5da2394a2abd5453
cubit_test_cr1_1755,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1755.JPG,CR1_1755,4500,3000,1280720,0cbb22ae996d9eab279868e7d1e8ac8a40dabb39b05caba08202d197fc0a8fe6,25d60974cd9e638c
cubit_test_cr1_176,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_176.JPG,CR1_176,4500,3000,5607302,651edf2d3209b9aabd136e541b8abca872c83d1fb5a0ccbee5cb9a6275de24fc,4eb5152a29d5565a
cubit_test_cr1_1769,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1769.JPG,CR1_1769,4500,3000,2002941,20ea8079e6299ec92c54aac0de082dfb858df62a964c2142f0076fcce0ea79dd,019e3c75c1b2479b
cubit_test_cr1_1770,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1770.JPG,CR1_1770,4500,3000,1865132,aec776be13fb5cca845bd665dae174c2c3315f7b0636abc4d20093f6e98e0c51,008f1f70d9bb4399
cubit_test_cr1_1774,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1774.JPG,CR1_1774,4500,3000,1871028,05cbf52d21268defd73aca57b09109c3cc89478b2236a432fb198975fcfd5efd,45d3094cea957e83
cubit_test_cr1_1790,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1790.JPG,CR1_1790,4500,3000,1834708,9030896109398496328471c31494f0bf179507982c394758a80c8b823e4874d4,07f807f007f807f8
cubit_test_cr1_1795,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1795.JPG,CR1_1795,4500,3000,1975559,e61120d7684130e700ca216a69d92e9fa884c99fa418c6886969a94e481fa797,00a75c1b87f86787
cubit_test_cr1_1804,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1804.JPG,CR1_1804,4500,3000,1832260,f892403ea5d56cf42dda98443072fca33c37bfe0a58b84b1d004aa6550ea60d4,56b9534718d89738
cubit_test_cr1_1807,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1807.JPG,CR1_1807,4500,3000,1952542,d9a1226c6c375ddf0539022b727abec14574a841bb2503a00afc966f4609af19,01eea5f8190787f8
cubit_test_cr1_1843,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1843.JPG,CR1_1843,4500,3000,1902051,ba52136d866f2fa0840af3d9cf66d123fb46efac5da2853df79c3fcfe88b7c67,00b5170f3ed5333a
cubit_test_cr1_1844,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1844.JPG,CR1_1844,4500,3000,1889711,f1c5a78a5191d86ea0615f66f4a0fde3d3402828c733c1c4154734372e42f43f,409517071fde322f
cubit_test_cr1_1852,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1852.JPG,CR1_1852,4500,3000,1906965,a91f62d9d2518d65c27a69fc4fda5960223e7e1ac38ddca0be9167af050ee933,449e5a7b5083da5a
cubit_test_cr1_1863,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1863.JPG,CR1_1863,4500,3000,1860170,61c40a8587bb52a61c19c95d8b7b0690f9f9426dc3a1dcaf39484fb555331361,5ba4d6c90856b2f1
cubit_test_cr1_1864,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1864.JPG,CR1_1864,4500,3000,1818392,cc865ab58e88504b567f1fc732518233a98d39df1eb49ca7c3bd1609db2de311,59b6d2c5085abaf0
cubit_test_cr1_1873,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1873.JPG,CR1_1873,4500,3000,1901443,5c9893eb19c9eeb0e46d609a7cfca21de614f5727ac20c1a15425d6294ea1f79,16ece9e5ca8a4b0a
cubit_test_cr1_1875,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1875.JPG,CR1_1875,4500,3000,2024959,e79a260010869d171cfc00ea98c7c72214c1a03dca76c2fe45f4f2735c9545fa,5bb7b4d2e489408d
cubit_test_cr1_1877,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1877.JPG,CR1_1877,4500,3000,1810974,bf6777e39babb8f22d55fa4889bca7079bf7cf65ca17dfe03c23b58a21d384fc,256d6aeaeae28c84
cubit_test_cr1_1885,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1885.JPG,CR1_1885,4500,3000,2187090,2d49dc3707c12e5d09945bf26e66dc78b807e7ea1465531263a021501d9f7699,10c17713ce1637cd
cubit_test_cr1_19,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_19.JPG,CR1_19,3000,4500,4210860,12878d99fa120e847ce0bfc43bb142a8c2db920eb614daeba5245833fed40ffa,40000bffbc2fa86f
cubit_test_cr1_1912,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1912.JPG,CR1_1912,4500,3000,1802789,4d3b5496d996bd355600e3f5d75fc1116ab95d693f3171e41d78603a05968721,728d726d9442be64
cubit_test_cr1_192,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_192.JPG,CR1_192,3000,4500,3814069,06dfaae3f50f4c868ae4e23699750bf5b8ead3a5de0fd5ee40d578171363b520,4dc92c9549979369
cubit_test_cr1_1926,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1926.JPG,CR1_1926,4500,3000,1746831,bf27c3a65841e78ae46c938a99cd386d55e0efc2a6e6bec7a3887e8690d88e73,635ca16f09718f70
cubit_test_cr1_1927,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1927.JPG,CR1_1927,4500,3000,1779708,d375884fbb58aff1608fc42baf692d226b60710d6273572ec361e6fad839ba23,614eb025457cc37e
cubit_test_cr1_193,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_193.JPG,CR1_193,3000,4500,3458419,b380e2364f947ea22832a20a099130525518aa78ce1f40419d04cb708398eff8,466c27966493956e
cubit_test_cr1_1958,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1958.JPG,CR1_1958,4500,3000,1714135,4a399e242de805115ea4511e8bc0a4984b76a719879d47f1fe7d5bf5db38cf3a,214e99635c973473
cubit_test_cr1_1972,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1972.JPG,CR1_1972,4500,3000,1749655,cc1800d7ef7b47efa3e280d64fe1c5c2b71ebca3c997d929d1120e550c6c51ca,0e70c79c312765f1
cubit_test_cr1_1996,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1996.JPG,CR1_1996,4500,3000,2278028,11575c38dbe596f7023d77f3600cf3869fb6ef61495e2aecadf3043ac80e013d,0bd53bc0716f46c2
cubit_test_cr1_1997,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_1997.JPG,CR1_1997,4500,3000,2298148,50ec573f388d0a094b54fdff0da4b5dc1631f054937dde3403e983068e4a5c75,13b562b548a94f95
cubit_test_cr1_2011,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2011.JPG,CR1_2011,4500,3000,2050889,8b6488f4b4acb08647cde7028574765196a62e90ffd5f692ef96318ff41d31d7,4acb5953585c5476
cubit_test_cr1_2021,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2021.JPG,CR1_2021,4500,3000,2065393,89d2a9762a0bd79c0b9917b7d3a38a92e547bd1fb6a0c8e8ba7d727a21219478,50dd405b4c6e6e9a
cubit_test_cr1_2033,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2033.JPG,CR1_2033,4500,3000,1741681,344ccb28f17ada4a8f1d751ec02691b57636e9b0050ba7c671186309d6f1abe6,141c1d3e7cf8f070
cubit_test_cr1_2034,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2034.JPG,CR1_2034,4500,3000,1718012,4274ca454296bd63f0d87ed3c314ec02578965f1952786f3890c2c57bda62bb3,520c1e3e3c7c7878
cubit_test_cr1_2036,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2036.JPG,CR1_2036,4500,3000,1729428,b9861bd1c78afa13bfdd5a706a5681678bed16cad6391ca272f3cac42c0634c1,490503051f1f3f3f
cubit_test_cr1_2048,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2048.JPG,CR1_2048,4500,3000,1767372,04a41627e7c64ef5053bda8b45bc86e213c6f7dd92a2930e78c9885c6cdb3170,49d2a54ab52a55ab
cubit_test_cr1_2068,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2068.JPG,CR1_2068,4500,3000,1395990,cde2fbff6cb8cadebf023aeca1fc3565a907ef182a443885c2ed84312f57ad70,26914935c23ff18e
cubit_test_cr1_2069,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2069.JPG,CR1_2069,4500,3000,1516552,2267ad8d9749e242327fabb647de59ed2e77dd4e77e186f963995f888bb9219f,42ec9565cd326e19
cubit_test_cr1_207,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_207.JPG,CR1_207,3000,4500,4176249,b13e5850d9904f5254a557771895382fb2befd1b69610673df3eb8f55521c136,5bda4659a434d16a
cubit_test_cr1_2074,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2074.JPG,CR1_2074,4500,3000,1431785,b1027b622771307e46e128f8d56678d78a72528cbb68e479bd863ebe05ad230a,2695cb2df4067d81
cubit_test_cr1_2093,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2093.JPG,CR1_2093,4500,3000,1620527,962bb90449595a7458708c93968dc80af8d3505c1a9a8ba455dfd20e6c031e9c,3fb510c88d44fec2
cubit_test_cr1_2108,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2108.JPG,CR1_2108,4500,3000,1504262,be1664ec9c0482770c061fab94c0967256518568134c5b261a237f2270909732,13c0e7a0dca759a6
cubit_test_cr1_2117,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2117.JPG,CR1_2117,4500,3000,1656168,df67fe146ea3bd9c822d12fc089003045dd82c561f3a83d3a40a66d29103fc87,30b2d9a94cb74b94
cubit_test_cr1_2119,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2119.JPG,CR1_2119,4500,3000,1580785,451b9cf183b47e89f921ebc73a67e03bdaf13bd3fda2913069102e224f00b5f3,1f88ccb64391ec53
cubit_test_cr1_2125,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2125.JPG,CR1_2125,4500,3000,2093374,6fc1a5404eff4e6439e91595e9df48020dd6a1b7668b7307009b11e0d0c6cb1c,66cb25e8b47542a5
cubit_test_cr1_2130,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2130.JPG,CR1_2130,4500,3000,2003190,f4b353f1b3740a76a63b4cb02fc32bfb0bcf2ae0b98c2bda7b12ff9d0e20ea6e,6cda2fcb83a94845
cubit_test_cr1_2149,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2149.JPG,CR1_2149,4500,3000,1578766,8bef5473065d9b06aff1f1298a6f74540f08e9c0c94d97e8a91498b970412799,118fe3f1dd22d860
cubit_test_cr1_2154,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2154.JPG,CR1_2154,4500,3000,1547761,7e6a97e099a3c4c4a7e10582c84968ef28f3d218ff7bb0524725784661f31ab7,378dcc62d82257aa
cubit_test_cr1_2159,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2159.JPG,CR1_2159,4500,3000,1741160,91e3845f4c7336fae9d3bbea764687cbfe101caf02d9fff7463fbcd281036641,37b9d9ad47b04094
cubit_test_cr1_2165,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2165.JPG,CR1_2165,4500,3000,1666941,0752a296d6b4f41974483bb03bfafd2c805c55b58ee29bbec86a5069b963718d,37b3589d6c93a148
cubit_test_cr1_218,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_218.JPG,CR1_218,3000,4500,4275789,793df7787a33a2bfebf424b045707b9c8369f4a91267aa9315c30786537f4061,52203f3f2d2d2d25
cubit_test_cr1_2183,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2183.JPG,CR1_2183,4500,3000,1050203,3d0f8170dd0678dbd773fb9863b8312b9f2dd3ef8980ecfed0dc2c8b668953fc,718e83b838634ade
cubit_test_cr1_2186,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2186.JPG,CR1_2186,4500,3000,1232755,c0e6991f0f6ef9b5fdad0eda23c5ccc11ec2cdd7cc42723b0585705367f9ed1a,7fc09e9f20786b40
cubit_test_cr1_2197,test,datasets/building-target/CUBIT-InSeg/CUBIT-InSeg/test/images.zip,images/CR1_2197.JPG,CR1_2197,4500,3000,1333501,8ac5445c3e2a78be6859d2f004bcd2afca4a413b38d589e088074aa1b7626868,59d5822a69d494bd
